Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
Bahrain,2023,PER,Red Bull Racing,6.0,98.718,31.276,43.043,24.399,SOFT,9.0,1.0,,,3.0,1,True,False,100.4,3.012,231.0,246.0,286.0,309.0
Bahrain,2023,PER,Red Bull Racing,7.0,98.804,31.214,43.174,24.416,SOFT,10.0,1.0,,,3.0,1,True,False,98.8,2.964,230.0,237.0,282.0,298.0
Bahrain,2023,PER,Red Bull Racing,8.0,99.172,31.58,43.193,24.399,SOFT,11.0,1.0,,,3.0,1,True,False,97.2,2.916,230.0,243.0,281.0,296.0
Bahrain,2023,PER,Red Bull Racing,9.0,98.914,31.464,43.077,24.373,SOFT,12.0,1.0,,,3.0,1,True,False,95.6,2.868,231.0,246.0,281.0,294.0
Bahrain,2023,PER,Red Bull Racing,10.0,99.085,31.434,43.27,24.381,SOFT,13.0,1.0,,,3.0,1,True,False,94.0,2.82,232.0,242.0,280.0,297.0
Bahrain,2023,PER,Red Bull Racing,11.0,99.249,31.632,43.188,24.429,SOFT,14.0,1.0,,,3.0,1,True,False,92.4,2.772,232.0,248.0,280.0,297.0
Bahrain,2023,PER,Red Bull Racing,12.0,99.197,31.527,43.252,24.418,SOFT,15.0,1.0,,,3.0,1,True,False,90.8,2.724,232.0,253.0,280.0,297.0
Bahrain,2023,PER,Red Bull Racing,13.0,99.336,31.57,43.298,24.468,SOFT,16.0,1.0,,,2.0,1,True,False,89.2,2.676,232.0,248.0,279.0,297.0
Bahrain,2023,PER,Red Bull Racing,14.0,98.739,31.411,42.993,24.335,SOFT,17.0,1.0,,,2.0,1,True,False,87.6,2.628,232.0,245.0,279.0,297.0
Bahrain,2023,PER,Red Bull Racing,15.0,98.608,31.441,42.89,24.277,SOFT,18.0,1.0,,,1.0,1,True,False,86.0,2.58,233.0,250.0,278.0,297.0
Bahrain,2023,PER,Red Bull Racing,16.0,98.77,31.469,43.019,24.282,SOFT,19.0,1.0,,,1.0,1,True,False,84.4,2.532,232.0,251.0,279.0,296.0
Bahrain,2023,PER,Red Bull Racing,17.0,101.36,31.516,43.018,26.826,SOFT,20.0,1.0,5441.043,,1.0,1,False,False,82.8,2.484,232.0,253.0,,295.0
Bahrain,2023,PER,Red Bull Racing,18.0,118.797,51.905,42.936,23.956,SOFT,3.0,2.0,,5465.324,3.0,1,False,False,81.2,2.436,232.0,241.0,280.0,218.0
Bahrain,2023,PER,Red Bull Racing,19.0,97.659,31.164,42.653,23.842,SOFT,4.0,2.0,,,3.0,1,True,False,79.6,2.388,232.0,236.0,280.0,291.0
Bahrain,2023,PER,Red Bull Racing,20.0,97.448,30.978,42.696,23.774,SOFT,5.0,2.0,,,3.0,1,True,False,78.0,2.34,232.0,237.0,281.0,292.0
Bahrain,2023,PER,Red Bull Racing,21.0,97.24,30.982,42.507,23.751,SOFT,6.0,2.0,,,3.0,1,True,False,76.4,2.292,233.0,242.0,282.0,293.0
Bahrain,2023,PER,Red Bull Racing,22.0,97.169,30.956,42.354,23.859,SOFT,7.0,2.0,,,3.0,1,True,False,74.8,2.244,234.0,241.0,281.0,298.0
Bahrain,2023,PER,Red Bull Racing,23.0,97.304,31.057,42.415,23.832,SOFT,8.0,2.0,,,3.0,1,True,False,73.2,2.196,235.0,243.0,282.0,295.0
Bahrain,2023,PER,Red Bull Racing,24.0,97.352,31.142,42.243,23.967,SOFT,9.0,2.0,,,3.0,1,True,False,71.6,2.148,233.0,258.0,288.0,294.0
Bahrain,2023,PER,Red Bull Racing,25.0,98.418,31.176,42.937,24.305,SOFT,10.0,2.0,,,3.0,1,True,False,70.0,2.1,234.0,245.0,288.0,325.0
