Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,ThrottleStd,LapConsistency_5
Singapore,2023,LEC,Ferrari,6.0,100.165,29.169,42.939,28.057,SOFT,9.0,288.0,267.0,244.0,286.0,42.611,0.4535
Singapore,2023,LEC,Ferrari,7.0,100.279,29.182,42.856,28.241,SOFT,10.0,293.0,266.0,244.0,279.0,42.204,0.2551
Singapore,2023,LEC,Ferrari,8.0,100.396,29.261,43.053,28.082,SOFT,11.0,287.0,256.0,245.0,276.0,42.795,0.1853
Singapore,2023,LEC,Ferrari,9.0,99.646,29.019,42.647,27.98,SOFT,12.0,297.0,265.0,246.0,288.0,42.236,0.3009
Singapore,2023,LEC,Ferrari,10.0,100.79,29.327,43.219,28.244,SOFT,13.0,290.0,255.0,245.0,288.0,42.441,0.414
Singapore,2023,LEC,Ferrari,11.0,100.403,29.416,42.914,28.073,SOFT,14.0,281.0,256.0,246.0,277.0,42.084,0.4147
Singapore,2023,LEC,Ferrari,12.0,100.392,29.412,42.933,28.047,SOFT,15.0,286.0,257.0,246.0,279.0,42.335,0.4162
Singapore,2023,LEC,Ferrari,13.0,100.154,29.378,42.608,28.168,SOFT,16.0,286.0,258.0,244.0,279.0,41.897,0.42
Singapore,2023,LEC,Ferrari,14.0,101.622,29.737,43.794,28.091,SOFT,17.0,276.0,258.0,244.0,279.0,41.522,0.5778
Singapore,2023,LEC,Ferrari,15.0,99.613,29.184,42.57,27.859,SOFT,18.0,287.0,258.0,245.0,280.0,41.768,0.7359
Singapore,2023,LEC,Ferrari,16.0,99.625,29.323,42.387,27.915,SOFT,19.0,285.0,256.0,245.0,278.0,42.281,0.8221
Singapore,2023,LEC,Ferrari,17.0,99.8,29.24,42.617,27.943,SOFT,20.0,287.0,258.0,246.0,279.0,41.756,0.8445
Singapore,2023,LEC,Ferrari,18.0,99.613,29.146,42.417,28.05,SOFT,21.0,287.0,258.0,243.0,280.0,41.035,0.8798
Singapore,2023,LEC,Ferrari,19.0,100.236,29.177,42.503,28.556,SOFT,22.0,287.0,259.0,243.0,279.0,41.463,0.2684
Singapore,2023,LEC,Ferrari,23.0,103.955,29.559,44.934,29.462,HARD,3.0,295.0,264.0,243.0,286.0,41.852,1.867
Singapore,2023,LEC,Ferrari,24.0,102.668,29.994,44.294,28.38,HARD,4.0,293.0,258.0,247.0,283.0,42.004,1.9454
Singapore,2023,LEC,Ferrari,25.0,99.748,28.864,42.77,28.114,HARD,5.0,314.0,254.0,245.0,280.0,42.219,1.9552
Singapore,2023,LEC,Ferrari,26.0,99.892,29.148,42.809,27.935,HARD,6.0,293.0,262.0,247.0,283.0,42.307,1.9002
Singapore,2023,LEC,Ferrari,27.0,99.899,29.015,42.773,28.111,HARD,7.0,292.0,264.0,248.0,283.0,42.112,1.9527
Singapore,2023,LEC,Ferrari,28.0,99.562,28.824,42.838,27.9,HARD,8.0,307.0,259.0,245.0,287.0,41.786,1.3009
Singapore,2023,LEC,Ferrari,29.0,99.683,29.066,42.62,27.997,HARD,9.0,289.0,256.0,245.0,279.0,41.928,0.1432
Singapore,2023,LEC,Ferrari,30.0,99.208,28.99,42.379,27.839,HARD,10.0,289.0,260.0,247.0,280.0,42.141,0.2849
Singapore,2023,LEC,Ferrari,31.0,99.433,28.989,42.602,27.842,HARD,11.0,291.0,260.0,247.0,281.0,41.618,0.2598
Singapore,2023,LEC,Ferrari,32.0,99.391,29.151,42.472,27.768,HARD,12.0,291.0,259.0,248.0,282.0,41.961,0.1796
Singapore,2023,LEC,Ferrari,33.0,99.485,28.871,42.711,27.903,HARD,13.0,291.0,260.0,247.0,283.0,41.99,0.1713
Singapore,2023,LEC,Ferrari,34.0,99.518,28.996,42.726,27.796,HARD,14.0,290.0,260.0,246.0,282.0,41.901,0.1214
Singapore,2023,LEC,Ferrari,35.0,99.747,29.038,42.818,27.891,HARD,15.0,291.0,261.0,246.0,282.0,41.595,0.1386
Singapore,2023,LEC,Ferrari,36.0,99.443,29.002,42.521,27.92,HARD,16.0,288.0,263.0,247.0,284.0,42.551,0.1372
Singapore,2023,LEC,Ferrari,37.0,99.639,28.973,42.785,27.881,HARD,17.0,289.0,262.0,248.0,281.0,42.456,0.1246
Singapore,2023,LEC,Ferrari,38.0,99.946,28.986,42.897,28.063,HARD,18.0,295.0,264.0,245.0,284.0,41.803,0.1981
Singapore,2023,LEC,Ferrari,39.0,99.448,28.98,42.651,27.817,HARD,19.0,293.0,262.0,248.0,284.0,41.577,0.2125
Singapore,2023,LEC,Ferrari,40.0,99.557,28.918,42.57,28.069,HARD,20.0,291.0,261.0,247.0,282.0,41.624,0.2065
Singapore,2023,LEC,Ferrari,41.0,99.368,28.846,42.605,27.917,HARD,21.0,294.0,264.0,248.0,285.0,41.865,0.2234
Singapore,2023,LEC,Ferrari,42.0,99.888,29.058,42.82,28.01,HARD,22.0,293.0,263.0,247.0,285.0,42.064,0.2612
Singapore,2023,LEC,Ferrari,46.0,98.275,28.631,42.111,27.533,HARD,26.0,294.0,265.0,248.0,286.0,41.236,0.6101
Singapore,2023,LEC,Ferrari,47.0,98.403,28.714,42.182,27.507,HARD,27.0,295.0,266.0,248.0,287.0,41.22,0.719
Singapore,2023,LEC,Ferrari,48.0,98.496,28.721,42.114,27.661,HARD,28.0,291.0,263.0,247.0,284.0,40.988,0.7062
Singapore,2023,LEC,Ferrari,49.0,98.453,28.699,42.139,27.615,HARD,29.0,293.0,265.0,247.0,286.0,41.177,0.6676
Singapore,2023,LEC,Ferrari,50.0,98.439,28.564,42.192,27.683,HARD,30.0,295.0,266.0,247.0,287.0,41.137,0.0841
Singapore,2023,LEC,Ferrari,51.0,98.803,28.777,42.351,27.675,HARD,31.0,294.0,266.0,247.0,287.0,41.153,0.1623
Singapore,2023,LEC,Ferrari,52.0,98.848,28.68,42.417,27.751,HARD,32.0,296.0,266.0,247.0,288.0,40.615,0.2005
Singapore,2023,LEC,Ferrari,53.0,100.213,28.704,42.508,29.001,HARD,33.0,294.0,267.0,247.0,286.0,40.688,0.7306
Singapore,2023,LEC,Ferrari,54.0,101.831,29.18,44.211,28.44,HARD,34.0,298.0,266.0,242.0,299.0,40.641,1.4052
Singapore,2023,LEC,Ferrari,55.0,100.617,29.288,43.125,28.204,HARD,35.0,291.0,264.0,243.0,285.0,41.823,1.2766
Singapore,2023,LEC,Ferrari,56.0,100.298,29.131,43.093,28.074,HARD,36.0,289.0,262.0,244.0,282.0,41.624,1.0655
Singapore,2023,LEC,Ferrari,57.0,100.043,29.15,42.839,28.054,HARD,37.0,287.0,260.0,244.0,280.0,41.406,0.7188
Singapore,2023,LEC,Ferrari,58.0,100.222,29.122,42.979,28.121,HARD,38.0,287.0,259.0,243.0,280.0,40.967,0.7176
Singapore,2023,LEC,Ferrari,59.0,100.545,29.21,43.231,28.104,HARD,39.0,287.0,261.0,245.0,280.0,40.881,0.2359
Singapore,2023,LEC,Ferrari,60.0,100.105,29.103,42.973,28.029,HARD,40.0,286.0,261.0,245.0,280.0,40.814,0.196
Singapore,2023,LEC,Ferrari,61.0,100.615,29.209,43.132,28.274,HARD,41.0,287.0,261.0,244.0,280.0,40.931,0.2594
Singapore,2023,LEC,Ferrari,62.0,100.946,29.131,43.503,28.312,HARD,42.0,287.0,261.0,244.0,280.0,40.67,0.3341
Singapore,2023,MAG,Haas F1 Team,2.0,102.668,29.84,43.97,28.858,MEDIUM,2.0,287.0,260.0,244.0,281.0,41.823,
Singapore,2023,MAG,Haas F1 Team,3.0,101.539,29.207,43.584,28.748,MEDIUM,3.0,302.0,273.0,242.0,283.0,42.502,
Singapore,2023,MAG,Haas F1 Team,4.0,101.004,29.34,43.206,28.458,MEDIUM,4.0,296.0,273.0,245.0,285.0,42.049,0.8495
Singapore,2023,MAG,Haas F1 Team,5.0,101.469,29.26,43.569,28.64,MEDIUM,5.0,301.0,275.0,239.0,297.0,41.912,0.7064
Singapore,2023,MAG,Haas F1 Team,6.0,102.626,29.531,43.645,29.45,MEDIUM,6.0,297.0,264.0,245.0,295.0,42.556,0.7464
Singapore,2023,MAG,Haas F1 Team,7.0,100.834,29.249,43.169,28.416,MEDIUM,7.0,302.0,262.0,243.0,294.0,42.815,0.7
Singapore,2023,MAG,Haas F1 Team,8.0,100.63,29.431,42.799,28.4,MEDIUM,8.0,290.0,262.0,243.0,284.0,42.972,0.7968
Singapore,2023,MAG,Haas F1 Team,9.0,100.995,29.576,43.013,28.406,MEDIUM,9.0,291.0,260.0,242.0,283.0,42.96,0.7977
Singapore,2023,MAG,Haas F1 Team,10.0,100.504,29.373,42.77,28.361,MEDIUM,10.0,289.0,259.0,245.0,282.0,42.589,0.8639
Singapore,2023,MAG,Haas F1 Team,11.0,100.415,29.47,42.694,28.251,MEDIUM,11.0,292.0,261.0,244.0,284.0,42.484,0.238
Singapore,2023,MAG,Haas F1 Team,12.0,100.705,29.42,42.962,28.323,MEDIUM,12.0,289.0,260.0,243.0,283.0,42.545,0.223
Singapore,2023,MAG,Haas F1 Team,13.0,100.828,29.453,42.993,28.382,MEDIUM,13.0,290.0,260.0,241.0,283.0,42.577,0.2359
Singapore,2023,MAG,Haas F1 Team,14.0,100.515,29.411,42.843,28.261,MEDIUM,14.0,291.0,263.0,244.0,284.0,42.91,0.1684
Singapore,2023,MAG,Haas F1 Team,15.0,100.598,29.339,42.949,28.31,MEDIUM,15.0,291.0,261.0,241.0,283.0,42.324,0.161
Singapore,2023,MAG,Haas F1 Team,16.0,100.671,29.415,42.973,28.283,MEDIUM,16.0,291.0,261.0,244.0,282.0,43.083,0.1175
Singapore,2023,MAG,Haas F1 Team,17.0,100.859,29.47,43.047,28.342,MEDIUM,17.0,290.0,261.0,242.0,282.0,42.7,0.1475
Singapore,2023,MAG,Haas F1 Team,18.0,100.993,29.461,43.07,28.462,MEDIUM,18.0,292.0,261.0,242.0,282.0,42.927,0.1955
Singapore,2023,MAG,Haas F1 Team,19.0,101.007,29.405,43.214,28.388,MEDIUM,19.0,291.0,261.0,241.0,282.0,43.125,0.1856
Singapore,2023,MAG,Haas F1 Team,23.0,103.438,29.478,44.367,29.593,HARD,3.0,301.0,273.0,244.0,288.0,42.624,1.1508
Singapore,2023,MAG,Haas F1 Team,24.0,102.343,29.425,44.113,28.805,HARD,4.0,294.0,266.0,245.0,286.0,43.204,1.1311
Singapore,2023,MAG,Haas F1 Team,25.0,101.109,29.159,43.294,28.656,HARD,5.0,311.0,267.0,245.0,284.0,42.505,1.0878
Singapore,2023,MAG,Haas F1 Team,26.0,100.851,28.832,43.62,28.399,HARD,6.0,311.0,271.0,249.0,296.0,43.086,1.1149
Singapore,2023,MAG,Haas F1 Team,27.0,100.481,28.932,43.127,28.422,HARD,7.0,311.0,270.0,246.0,297.0,43.134,1.2222
Singapore,2023,MAG,Haas F1 Team,28.0,101.579,28.754,44.107,28.718,HARD,8.0,313.0,274.0,248.0,297.0,42.819,0.7195
Singapore,2023,MAG,Haas F1 Team,29.0,101.565,28.947,44.117,28.501,HARD,9.0,309.0,268.0,246.0,297.0,42.717,0.4716
Singapore,2023,MAG,Haas F1 Team,30.0,100.224,28.94,43.067,28.217,HARD,10.0,309.0,271.0,248.0,299.0,42.65,0.6185
Singapore,2023,MAG,Haas F1 Team,31.0,100.03,28.827,42.835,28.368,HARD,11.0,309.0,271.0,246.0,299.0,43.108,0.7442
Singapore,2023,MAG,Haas F1 Team,32.0,100.464,29.003,43.21,28.251,HARD,12.0,307.0,272.0,245.0,298.0,42.439,0.746
Singapore,2023,MAG,Haas F1 Team,33.0,100.096,29.125,42.876,28.095,HARD,13.0,297.0,266.0,245.0,286.0,42.624,0.631
Singapore,2023,MAG,Haas F1 Team,34.0,101.291,29.244,43.783,28.264,HARD,14.0,294.0,264.0,246.0,283.0,42.753,0.5138
Singapore,2023,MAG,Haas F1 Team,35.0,102.612,29.304,44.875,28.433,HARD,15.0,294.0,262.0,245.0,284.0,42.24,1.0813
Singapore,2023,MAG,Haas F1 Team,36.0,108.13,29.792,48.45,29.888,HARD,16.0,296.0,264.0,244.0,283.0,41.891,3.2823
Singapore,2023,MAG,Haas F1 Team,37.0,102.352,29.737,44.053,28.562,HARD,17.0,290.0,260.0,243.0,294.0,42.388,3.0898
Singapore,2023,MAG,Haas F1 Team,38.0,101.591,29.816,43.456,28.319,HARD,18.0,290.0,264.0,243.0,286.0,42.601,2.8108
Singapore,2023,MAG,Haas F1 Team,39.0,101.934,29.697,43.661,28.576,HARD,19.0,292.0,262.0,242.0,284.0,42.781,2.715
Singapore,2023,MAG,Haas F1 Team,40.0,101.757,29.581,43.648,28.528,HARD,20.0,289.0,263.0,245.0,285.0,42.504,2.7967
Singapore,2023,MAG,Haas F1 Team,41.0,101.307,29.399,43.409,28.499,HARD,21.0,292.0,264.0,242.0,286.0,42.394,0.3907
Singapore,2023,MAG,Haas F1 Team,42.0,100.956,29.316,43.192,28.448,HARD,22.0,291.0,263.0,244.0,283.0,42.581,0.3858
Singapore,2023,MAG,Haas F1 Team,45.0,99.787,28.948,42.762,28.077,SOFT,5.0,286.0,265.0,242.0,284.0,41.98,0.8519
Singapore,2023,MAG,Haas F1 Team,46.0,100.988,30.011,42.549,28.428,SOFT,6.0,284.0,265.0,238.0,284.0,41.772,0.7301
Singapore,2023,MAG,Haas F1 Team,47.0,99.742,29.313,42.632,27.797,SOFT,7.0,291.0,263.0,248.0,284.0,42.571,0.7356
Singapore,2023,MAG,Haas F1 Team,48.0,98.107,28.655,41.834,27.618,SOFT,8.0,292.0,265.0,247.0,286.0,42.694,1.1779
Singapore,2023,MAG,Haas F1 Team,49.0,98.367,28.993,41.818,27.556,SOFT,9.0,288.0,262.0,249.0,283.0,42.832,1.1755
Singapore,2023,MAG,Haas F1 Team,50.0,98.28,28.817,41.853,27.61,SOFT,10.0,289.0,263.0,249.0,283.0,42.392,1.2422
Singapore,2023,MAG,Haas F1 Team,51.0,98.215,28.778,41.822,27.615,SOFT,11.0,290.0,264.0,248.0,283.0,42.555,0.6774
Singapore,2023,MAG,Haas F1 Team,52.0,98.407,28.805,42.065,27.537,SOFT,12.0,289.0,263.0,248.0,283.0,42.524,0.1201
Singapore,2023,MAG,Haas F1 Team,53.0,98.693,28.866,42.207,27.62,SOFT,13.0,290.0,264.0,247.0,283.0,42.91,0.1839
Singapore,2023,MAG,Haas F1 Team,54.0,98.495,28.954,41.955,27.586,SOFT,14.0,290.0,264.0,247.0,283.0,43.098,0.1884
Singapore,2023,MAG,Haas F1 Team,55.0,98.29,28.8,41.958,27.532,SOFT,15.0,291.0,264.0,248.0,283.0,42.966,0.1866
Singapore,2023,MAG,Haas F1 Team,56.0,98.567,28.856,42.026,27.685,SOFT,16.0,294.0,267.0,246.0,287.0,42.678,0.1533
Singapore,2023,MAG,Haas F1 Team,57.0,98.954,28.829,42.325,27.8,SOFT,17.0,296.0,266.0,248.0,287.0,42.95,0.2461
Singapore,2023,MAG,Haas F1 Team,58.0,102.141,28.691,44.895,28.555,SOFT,18.0,308.0,277.0,249.0,289.0,42.795,1.6121
Singapore,2023,MAG,Haas F1 Team,59.0,100.398,29.846,42.469,28.083,SOFT,19.0,312.0,269.0,250.0,303.0,42.547,1.6023
Singapore,2023,MAG,Haas F1 Team,60.0,99.695,29.566,42.491,27.638,SOFT,20.0,292.0,266.0,248.0,297.0,42.611,1.4116
Singapore,2023,MAG,Haas F1 Team,61.0,98.445,28.753,42.183,27.509,SOFT,21.0,293.0,267.0,249.0,287.0,42.964,1.4423
Singapore,2023,MAG,Haas F1 Team,62.0,99.418,28.828,42.823,27.767,SOFT,22.0,294.0,267.0,246.0,287.0,43.071,1.3775
Singapore,2023,NOR,McLaren,2.0,101.826,29.585,43.945,28.296,MEDIUM,2.0,286.0,264.0,245.0,285.0,43.636,
Singapore,2023,NOR,McLaren,3.0,101.124,29.106,43.583,28.435,MEDIUM,3.0,293.0,273.0,243.0,276.0,43.488,
Singapore,2023,NOR,McLaren,4.0,101.678,29.17,43.643,28.865,MEDIUM,4.0,292.0,273.0,247.0,291.0,43.723,0.3701
Singapore,2023,NOR,McLaren,5.0,100.285,29.252,42.811,28.222,MEDIUM,5.0,279.0,257.0,244.0,279.0,43.862,0.6977
Singapore,2023,NOR,McLaren,6.0,99.992,29.381,42.659,27.952,MEDIUM,6.0,275.0,257.0,243.0,276.0,43.172,0.819
Singapore,2023,NOR,McLaren,7.0,99.972,29.227,42.587,28.158,MEDIUM,7.0,273.0,263.0,243.0,285.0,43.451,0.7582
Singapore,2023,NOR,McLaren,8.0,100.301,29.356,42.773,28.172,MEDIUM,8.0,276.0,263.0,245.0,284.0,43.257,0.7063
Singapore,2023,NOR,McLaren,9.0,100.13,29.284,42.752,28.094,MEDIUM,9.0,277.0,263.0,244.0,286.0,43.359,0.1558
Singapore,2023,NOR,McLaren,10.0,99.974,29.159,42.708,28.107,MEDIUM,10.0,275.0,264.0,245.0,286.0,43.46,0.143
Singapore,2023,NOR,McLaren,11.0,100.355,29.404,42.912,28.039,MEDIUM,11.0,274.0,263.0,244.0,285.0,43.239,0.1788
Singapore,2023,NOR,McLaren,12.0,100.466,29.442,43.004,28.02,MEDIUM,12.0,286.0,262.0,246.0,274.0,42.967,0.1941
Singapore,2023,NOR,McLaren,13.0,100.372,29.334,42.962,28.076,MEDIUM,13.0,277.0,263.0,245.0,284.0,43.518,0.2017
Singapore,2023,NOR,McLaren,14.0,100.421,29.233,42.914,28.274,MEDIUM,14.0,281.0,263.0,246.0,285.0,43.558,0.1969
Singapore,2023,NOR,McLaren,15.0,100.247,28.89,43.203,28.154,MEDIUM,15.0,287.0,267.0,243.0,290.0,43.332,0.0824
Singapore,2023,NOR,McLaren,16.0,100.342,29.325,43.123,27.894,MEDIUM,16.0,282.0,265.0,245.0,296.0,42.862,0.0833
Singapore,2023,NOR,McLaren,17.0,100.024,29.204,42.904,27.916,MEDIUM,17.0,280.0,264.0,246.0,287.0,43.288,0.1572
Singapore,2023,NOR,McLaren,18.0,99.693,29.255,42.625,27.813,MEDIUM,18.0,284.0,264.0,246.0,285.0,43.328,0.2934
Singapore,2023,NOR,McLaren,19.0,99.88,29.119,42.794,27.967,MEDIUM,19.0,283.0,265.0,244.0,285.0,43.293,0.2647
Singapore,2023,NOR,McLaren,23.0,102.789,29.34,44.449,29.0,HARD,3.0,297.0,269.0,244.0,286.0,43.467,1.2764
Singapore,2023,NOR,McLaren,24.0,100.32,29.515,42.757,28.048,HARD,4.0,288.0,273.0,245.0,277.0,43.411,1.2773
Singapore,2023,NOR,McLaren,25.0,100.24,29.092,42.849,28.299,HARD,5.0,283.0,263.0,240.0,276.0,42.914,1.2589
Singapore,2023,NOR,McLaren,26.0,99.484,29.22,42.244,28.02,HARD,6.0,282.0,262.0,243.0,285.0,43.16,1.2988
Singapore,2023,NOR,McLaren,27.0,99.406,29.037,42.218,28.151,HARD,7.0,281.0,265.0,242.0,284.0,42.867,1.3743
Singapore,2023,NOR,McLaren,28.0,100.267,29.005,42.994,28.268,HARD,8.0,270.0,266.0,243.0,286.0,43.255,0.4567
Singapore,2023,NOR,McLaren,29.0,100.097,29.109,42.798,28.19,HARD,9.0,274.0,264.0,244.0,281.0,43.144,0.4202
Singapore,2023,NOR,McLaren,30.0,99.736,29.07,42.852,27.814,HARD,10.0,277.0,271.0,248.0,282.0,43.054,0.376
Singapore,2023,NOR,McLaren,31.0,99.367,28.609,42.715,28.043,HARD,11.0,287.0,274.0,249.0,289.0,43.214,0.4031
Singapore,2023,NOR,McLaren,32.0,99.291,28.588,42.707,27.996,HARD,12.0,298.0,276.0,249.0,298.0,42.975,0.4316
Singapore,2023,NOR,McLaren,33.0,99.663,28.629,43.15,27.884,HARD,13.0,288.0,269.0,248.0,293.0,42.441,0.3219
Singapore,2023,NOR,McLaren,34.0,100.06,29.058,42.986,28.016,HARD,14.0,277.0,264.0,246.0,285.0,42.941,0.3087
Singapore,2023,NOR,McLaren,35.0,99.701,28.836,43.027,27.838,HARD,15.0,285.0,273.0,249.0,288.0,42.43,0.3059
Singapore,2023,NOR,McLaren,36.0,99.462,28.668,42.955,27.839,HARD,16.0,298.0,273.0,248.0,292.0,43.046,0.289
Singapore,2023,NOR,McLaren,37.0,99.838,28.727,43.204,27.907,HARD,17.0,286.0,274.0,247.0,293.0,42.444,0.2217
Singapore,2023,NOR,McLaren,38.0,99.72,28.743,43.017,27.96,HARD,18.0,281.0,271.0,249.0,291.0,42.664,0.2179
Singapore,2023,NOR,McLaren,39.0,99.271,28.872,42.701,27.698,HARD,19.0,287.0,269.0,249.0,293.0,43.181,0.2283
Singapore,2023,NOR,McLaren,40.0,99.346,28.9,42.66,27.786,HARD,20.0,282.0,268.0,247.0,290.0,42.823,0.2432
Singapore,2023,NOR,McLaren,41.0,99.662,28.828,43.002,27.832,HARD,21.0,284.0,273.0,250.0,290.0,42.492,0.2461
Singapore,2023,NOR,McLaren,42.0,99.606,28.539,43.082,27.985,HARD,22.0,290.0,273.0,247.0,302.0,42.869,0.1999
Singapore,2023,NOR,McLaren,43.0,99.56,28.698,43.016,27.846,HARD,23.0,303.0,278.0,245.0,293.0,42.386,0.1708
Singapore,2023,NOR,McLaren,46.0,98.046,28.63,41.946,27.47,HARD,26.0,294.0,267.0,250.0,288.0,43.395,0.6803
Singapore,2023,NOR,McLaren,47.0,98.157,28.735,41.953,27.469,HARD,27.0,294.0,267.0,250.0,288.0,43.103,0.8276
Singapore,2023,NOR,McLaren,48.0,98.049,28.533,42.103,27.413,HARD,28.0,294.0,267.0,251.0,289.0,43.233,0.8224
Singapore,2023,NOR,McLaren,49.0,98.173,28.599,42.125,27.449,HARD,29.0,291.0,268.0,250.0,283.0,42.883,0.6528
Singapore,2023,NOR,McLaren,50.0,98.148,28.612,42.099,27.437,HARD,30.0,294.0,268.0,250.0,284.0,43.295,0.0619
Singapore,2023,NOR,McLaren,51.0,98.124,28.645,42.127,27.352,HARD,31.0,293.0,268.0,251.0,289.0,42.757,0.0487
Singapore,2023,NOR,McLaren,52.0,98.25,28.643,42.184,27.423,HARD,32.0,293.0,268.0,251.0,287.0,42.732,0.0731
Singapore,2023,NOR,McLaren,53.0,98.392,28.627,42.363,27.402,HARD,33.0,295.0,268.0,252.0,287.0,42.69,0.1085
Singapore,2023,NOR,McLaren,54.0,98.423,28.527,42.573,27.323,HARD,34.0,294.0,268.0,250.0,290.0,42.702,0.1368
Singapore,2023,NOR,McLaren,55.0,98.492,28.668,42.352,27.472,HARD,35.0,294.0,268.0,251.0,288.0,43.039,0.1478
Singapore,2023,NOR,McLaren,56.0,98.473,28.621,42.432,27.42,HARD,36.0,295.0,269.0,251.0,290.0,42.269,0.0958
Singapore,2023,NOR,McLaren,57.0,98.617,28.586,42.495,27.536,HARD,37.0,296.0,268.0,252.0,290.0,42.578,0.0865
Singapore,2023,NOR,McLaren,58.0,99.16,28.336,42.982,27.842,HARD,38.0,302.0,277.0,251.0,301.0,42.538,0.3031
Singapore,2023,NOR,McLaren,59.0,100.416,28.455,43.419,28.542,HARD,39.0,311.0,276.0,251.0,300.0,42.374,0.8228
Singapore,2023,NOR,McLaren,60.0,99.396,28.601,43.047,27.748,HARD,40.0,312.0,276.0,252.0,286.0,42.341,0.7724
Singapore,2023,NOR,McLaren,61.0,99.51,28.374,43.062,28.074,HARD,41.0,312.0,277.0,251.0,301.0,42.528,0.6544
Singapore,2023,NOR,McLaren,62.0,99.677,28.523,43.224,27.93,HARD,42.0,313.0,278.0,248.0,289.0,42.457,0.477
Singapore,2023,OCO,Alpine,2.0,102.401,29.763,43.941,28.697,MEDIUM,2.0,283.0,250.0,243.0,275.0,42.946,
Singapore,2023,OCO,Alpine,3.0,101.196,29.277,43.371,28.548,MEDIUM,3.0,298.0,269.0,244.0,275.0,43.488,
Singapore,2023,OCO,Alpine,4.0,101.375,29.381,43.437,28.557,MEDIUM,4.0,297.0,262.0,242.0,286.0,42.559,0.6502
Singapore,2023,OCO,Alpine,5.0,101.329,29.399,43.551,28.379,MEDIUM,5.0,297.0,265.0,245.0,288.0,42.695,0.5557
Singapore,2023,OCO,Alpine,6.0,100.908,29.166,43.306,28.436,MEDIUM,6.0,293.0,257.0,244.0,290.0,43.253,0.5663
Singapore,2023,OCO,Alpine,7.0,100.732,29.161,43.281,28.29,MEDIUM,7.0,293.0,263.0,244.0,287.0,42.794,0.2781
Singapore,2023,OCO,Alpine,8.0,100.339,29.114,42.991,28.234,MEDIUM,8.0,294.0,265.0,244.0,289.0,43.004,0.4318
Singapore,2023,OCO,Alpine,9.0,100.343,29.059,43.002,28.282,MEDIUM,9.0,300.0,264.0,244.0,289.0,43.202,0.4163
Singapore,2023,OCO,Alpine,10.0,100.689,29.193,43.144,28.352,MEDIUM,10.0,294.0,266.0,244.0,289.0,42.849,0.2522
Singapore,2023,OCO,Alpine,11.0,100.085,29.109,43.039,27.937,MEDIUM,11.0,293.0,260.0,245.0,287.0,42.991,0.2706
Singapore,2023,OCO,Alpine,12.0,100.388,29.134,42.975,28.279,MEDIUM,12.0,292.0,265.0,245.0,288.0,42.689,0.2151
Singapore,2023,OCO,Alpine,13.0,100.562,29.216,43.112,28.234,MEDIUM,13.0,294.0,264.0,246.0,289.0,43.194,0.2299
Singapore,2023,OCO,Alpine,14.0,100.247,29.171,43.14,27.936,MEDIUM,14.0,294.0,259.0,246.0,289.0,42.949,0.241
Singapore,2023,OCO,Alpine,15.0,100.353,29.129,43.154,28.07,MEDIUM,15.0,296.0,259.0,244.0,290.0,42.922,0.1765
Singapore,2023,OCO,Alpine,16.0,100.387,29.311,43.083,27.993,MEDIUM,16.0,288.0,259.0,245.0,282.0,43.331,0.1133
Singapore,2023,OCO,Alpine,17.0,100.575,29.296,43.139,28.14,MEDIUM,17.0,288.0,259.0,243.0,281.0,42.851,0.1411
Singapore,2023,OCO,Alpine,18.0,100.423,29.346,43.028,28.049,MEDIUM,18.0,289.0,259.0,244.0,280.0,43.069,0.1193
Singapore,2023,OCO,Alpine,19.0,100.49,29.282,43.045,28.163,MEDIUM,19.0,288.0,259.0,245.0,280.0,42.974,0.0884
Singapore,2023,OCO,Alpine,23.0,103.254,29.478,44.62,29.156,HARD,3.0,282.0,263.0,243.0,287.0,43.145,1.2477
Singapore,2023,OCO,Alpine,24.0,103.091,30.054,44.422,28.615,HARD,4.0,283.0,264.0,245.0,278.0,42.994,1.4681
Singapore,2023,OCO,Alpine,25.0,100.895,29.075,43.408,28.412,HARD,5.0,299.0,266.0,246.0,283.0,43.123,1.4203
Singapore,2023,OCO,Alpine,26.0,100.885,28.715,44.005,28.165,HARD,6.0,296.0,269.0,248.0,291.0,42.903,1.3345
Singapore,2023,OCO,Alpine,27.0,100.376,28.965,43.284,28.127,HARD,7.0,303.0,269.0,249.0,293.0,43.075,1.3615
Singapore,2023,OCO,Alpine,28.0,101.755,29.001,44.245,28.509,HARD,8.0,300.0,267.0,247.0,292.0,42.677,1.067
Singapore,2023,OCO,Alpine,29.0,101.534,28.758,44.482,28.294,HARD,9.0,323.0,267.0,248.0,292.0,42.532,0.5543
Singapore,2023,OCO,Alpine,30.0,100.04,28.945,43.126,27.969,HARD,10.0,298.0,266.0,249.0,291.0,42.913,0.7324
Singapore,2023,OCO,Alpine,31.0,100.043,29.005,42.959,28.079,HARD,11.0,298.0,268.0,246.0,291.0,42.75,0.8319
Singapore,2023,OCO,Alpine,32.0,100.362,29.109,43.168,28.085,HARD,12.0,293.0,268.0,248.0,292.0,42.68,0.8335
Singapore,2023,OCO,Alpine,33.0,99.93,28.957,43.029,27.944,HARD,13.0,293.0,269.0,246.0,292.0,42.925,0.664
