Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
Azerbaijan,2023,GAS,Alpine,17.0,107.915,HARD,12.0,2.0,,,15.0,12,82.8,2.484,True,-0.384,51.0,34.0,0,0,0
Azerbaijan,2023,GAS,Alpine,18.0,107.57,HARD,13.0,2.0,,,15.0,1,81.2,2.436,True,-0.384,51.0,33.0,0,0,0
Azerbaijan,2023,GAS,Alpine,19.0,108.031,HARD,14.0,2.0,,,15.0,1,79.6,2.388,True,-0.384,51.0,32.0,0,0,0
Azerbaijan,2023,GAS,Alpine,20.0,107.796,HARD,15.0,2.0,,,15.0,1,78.0,2.34,True,-0.384,51.0,31.0,0,0,0
Azerbaijan,2023,GAS,Alpine,21.0,107.873,HARD,16.0,2.0,,,15.0,1,76.4,2.292,True,-0.384,51.0,30.0,0,0,0
Azerbaijan,2023,GAS,Alpine,22.0,108.054,HARD,17.0,2.0,,,15.0,1,74.8,2.244,True,-0.384,51.0,29.0,0,0,0
Azerbaijan,2023,GAS,Alpine,23.0,112.208,HARD,18.0,2.0,6434.101,,16.0,1,73.2,2.196,False,-0.384,51.0,28.0,0,0,1
Azerbaijan,2023,GAS,Alpine,24.0,124.713,HARD,1.0,3.0,,6455.257,19.0,1,71.6,2.148,False,0.1244,51.0,27.0,0,0,0
Azerbaijan,2023,GAS,Alpine,25.0,106.561,HARD,2.0,3.0,,,19.0,1,70.0,2.1,True,0.1244,51.0,26.0,0,0,0
Azerbaijan,2023,GAS,Alpine,26.0,106.173,HARD,3.0,3.0,,,19.0,1,68.4,2.052,True,0.1244,51.0,25.0,0,0,0
Azerbaijan,2023,GAS,Alpine,27.0,106.462,HARD,4.0,3.0,,,19.0,1,66.8,2.004,True,0.1244,51.0,24.0,0,0,0
Azerbaijan,2023,GAS,Alpine,28.0,106.43,HARD,5.0,3.0,,,19.0,1,65.2,1.956,True,0.1244,51.0,23.0,0,0,0
Azerbaijan,2023,GAS,Alpine,29.0,106.547,HARD,6.0,3.0,,,19.0,1,63.6,1.908,True,0.1244,51.0,22.0,0,0,0
Azerbaijan,2023,GAS,Alpine,30.0,106.601,HARD,7.0,3.0,,,19.0,1,62.0,1.86,True,0.1244,51.0,21.0,0,0,0
Azerbaijan,2023,GAS,Alpine,31.0,106.646,HARD,8.0,3.0,,,19.0,1,60.4,1.812,True,0.1244,51.0,20.0,0,0,0
Azerbaijan,2023,GAS,Alpine,32.0,107.951,HARD,9.0,3.0,,,19.0,1,58.8,1.764,True,0.1244,51.0,19.0,0,0,0
Azerbaijan,2023,GAS,Alpine,33.0,106.903,HARD,10.0,3.0,,,18.0,1,57.2,1.716,True,0.1244,51.0,18.0,0,0,0
Azerbaijan,2023,GAS,Alpine,34.0,106.481,HARD,11.0,3.0,,,18.0,1,55.6,1.668,True,0.1244,51.0,17.0,0,0,0
Azerbaijan,2023,GAS,Alpine,35.0,106.639,HARD,12.0,3.0,,,18.0,1,54.0,1.62,True,0.1244,51.0,16.0,0,0,0
Azerbaijan,2023,GAS,Alpine,36.0,106.54,HARD,13.0,3.0,,,17.0,1,52.4,1.572,True,0.1244,51.0,15.0,0,0,0
Azerbaijan,2023,GAS,Alpine,37.0,106.491,HARD,14.0,3.0,,,17.0,1,50.8,1.524,True,0.1244,51.0,14.0,0,0,0
Azerbaijan,2023,GAS,Alpine,38.0,107.075,HARD,15.0,3.0,,,17.0,1,49.2,1.476,True,0.1244,51.0,13.0,0,0,0
Azerbaijan,2023,GAS,Alpine,39.0,107.215,HARD,16.0,3.0,,,17.0,1,47.6,1.428,True,0.1244,51.0,12.0,0,0,0
Azerbaijan,2023,GAS,Alpine,40.0,107.919,HARD,17.0,3.0,,,17.0,1,46.0,1.38,True,0.1244,51.0,11.0,0,0,0
Azerbaijan,2023,GAS,Alpine,41.0,107.206,HARD,18.0,3.0,,,17.0,1,44.4,1.332,True,0.1244,51.0,10.0,0,0,0
Azerbaijan,2023,GAS,Alpine,42.0,107.076,HARD,19.0,3.0,,,17.0,1,42.8,1.284,True,0.1244,51.0,9.0,0,0,0
Azerbaijan,2023,GAS,Alpine,43.0,106.863,HARD,20.0,3.0,,,16.0,1,41.2,1.236,True,0.1244,51.0,8.0,0,0,0
Azerbaijan,2023,GAS,Alpine,44.0,106.048,HARD,21.0,3.0,,,16.0,1,39.6,1.188,True,0.1244,51.0,7.0,0,0,0
Azerbaijan,2023,GAS,Alpine,45.0,105.915,HARD,22.0,3.0,,,16.0,1,38.0,1.14,True,0.1244,51.0,6.0,0,0,0
Azerbaijan,2023,GAS,Alpine,46.0,105.776,HARD,23.0,3.0,,,16.0,1,36.4,1.092,True,0.1244,51.0,5.0,0,0,0
Azerbaijan,2023,GAS,Alpine,47.0,105.54,HARD,24.0,3.0,,,16.0,1,34.8,1.044,True,0.1244,51.0,4.0,0,0,0
Azerbaijan,2023,GAS,Alpine,48.0,105.556,HARD,25.0,3.0,,,16.0,12,33.2,0.996,True,0.1244,51.0,3.0,0,0,0
Azerbaijan,2023,GAS,Alpine,49.0,105.582,HARD,26.0,3.0,,,15.0,1,31.6,0.948,True,0.1244,51.0,2.0,0,0,0
Azerbaijan,2023,GAS,Alpine,50.0,105.599,HARD,27.0,3.0,,,15.0,1,30.0,0.9,True,0.1244,51.0,1.0,0,0,0
Azerbaijan,2023,GAS,Alpine,51.0,105.899,HARD,28.0,3.0,,,14.0,1,28.4,0.852,True,0.1244,51.0,0.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,1.0,111.373,MEDIUM,1.0,1.0,,,3.0,12,108.4,3.252,False,0.071,51.0,50.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,2.0,107.717,MEDIUM,2.0,1.0,,,3.0,1,106.8,3.204,True,0.071,51.0,49.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,3.0,107.657,MEDIUM,3.0,1.0,,,3.0,1,105.2,3.156,True,0.071,51.0,48.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,4.0,107.404,MEDIUM,4.0,1.0,,,3.0,1,103.6,3.108,True,0.071,51.0,47.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,5.0,107.615,MEDIUM,5.0,1.0,,,3.0,1,102.0,3.06,True,0.071,51.0,46.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,6.0,107.073,MEDIUM,6.0,1.0,,,2.0,1,100.4,3.012,True,0.071,51.0,45.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,7.0,106.885,MEDIUM,7.0,1.0,,,2.0,1,98.8,2.964,True,0.071,51.0,44.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,8.0,106.807,MEDIUM,8.0,1.0,,,2.0,1,97.2,2.916,True,0.071,51.0,43.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,9.0,106.448,MEDIUM,9.0,1.0,,,2.0,1,95.6,2.868,True,0.071,51.0,42.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,10.0,106.905,MEDIUM,10.0,1.0,,,1.0,12,94.0,2.82,True,0.071,51.0,41.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,11.0,142.994,MEDIUM,11.0,1.0,4999.58,,1.0,24,92.4,2.772,False,0.071,51.0,40.0,0,0,1
Azerbaijan,2023,PER,Red Bull Racing,12.0,,HARD,1.0,2.0,,5020.064,1.0,4,90.8,2.724,False,-0.1747,51.0,39.0,1,0,0
Azerbaijan,2023,PER,Red Bull Racing,13.0,,HARD,2.0,2.0,,,1.0,41,89.2,2.676,False,-0.1747,51.0,38.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,14.0,105.798,HARD,3.0,2.0,,,1.0,1,87.6,2.628,True,-0.1747,51.0,37.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,15.0,105.803,HARD,4.0,2.0,,,1.0,1,86.0,2.58,True,-0.1747,51.0,36.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,16.0,105.518,HARD,5.0,2.0,,,1.0,1,84.4,2.532,True,-0.1747,51.0,35.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,17.0,105.523,HARD,6.0,2.0,,,1.0,12,82.8,2.484,True,-0.1747,51.0,34.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,18.0,105.504,HARD,7.0,2.0,,,1.0,1,81.2,2.436,True,-0.1747,51.0,33.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,19.0,105.471,HARD,8.0,2.0,,,1.0,1,79.6,2.388,True,-0.1747,51.0,32.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,20.0,105.677,HARD,9.0,2.0,,,1.0,1,78.0,2.34,True,-0.1747,51.0,31.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,21.0,105.838,HARD,10.0,2.0,,,1.0,1,76.4,2.292,True,-0.1747,51.0,30.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,22.0,105.695,HARD,11.0,2.0,,,1.0,1,74.8,2.244,True,-0.1747,51.0,29.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,23.0,105.779,HARD,12.0,2.0,,,1.0,1,73.2,2.196,True,-0.1747,51.0,28.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,24.0,105.734,HARD,13.0,2.0,,,1.0,1,71.6,2.148,True,-0.1747,51.0,27.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,25.0,105.666,HARD,14.0,2.0,,,1.0,1,70.0,2.1,True,-0.1747,51.0,26.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,26.0,105.732,HARD,15.0,2.0,,,1.0,1,68.4,2.052,True,-0.1747,51.0,25.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,27.0,105.521,HARD,16.0,2.0,,,1.0,1,66.8,2.004,True,-0.1747,51.0,24.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,28.0,105.538,HARD,17.0,2.0,,,1.0,1,65.2,1.956,True,-0.1747,51.0,23.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,29.0,105.745,HARD,18.0,2.0,,,1.0,1,63.6,1.908,True,-0.1747,51.0,22.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,30.0,105.394,HARD,19.0,2.0,,,1.0,1,62.0,1.86,True,-0.1747,51.0,21.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,31.0,105.485,HARD,20.0,2.0,,,1.0,1,60.4,1.812,True,-0.1747,51.0,20.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,32.0,105.311,HARD,21.0,2.0,,,1.0,1,58.8,1.764,True,-0.1747,51.0,19.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,33.0,105.395,HARD,22.0,2.0,,,1.0,1,57.2,1.716,True,-0.1747,51.0,18.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,34.0,105.262,HARD,23.0,2.0,,,1.0,1,55.6,1.668,True,-0.1747,51.0,17.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,35.0,104.869,HARD,24.0,2.0,,,1.0,1,54.0,1.62,True,-0.1747,51.0,16.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,36.0,104.898,HARD,25.0,2.0,,,1.0,1,52.4,1.572,True,-0.1747,51.0,15.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,37.0,104.97,HARD,26.0,2.0,,,1.0,1,50.8,1.524,True,-0.1747,51.0,14.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,38.0,105.017,HARD,27.0,2.0,,,1.0,1,49.2,1.476,True,-0.1747,51.0,13.0,0,0,0
