Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
Azerbaijan,2023,GAS,Alpine,6.0,124.865,55.448,43.738,25.679,HARD,1.0,2.0,,4361.904,20.0,1,False,True,100.4,3.012,195.0,209.0,312.0,317.0
Azerbaijan,2023,GAS,Alpine,7.0,107.722,38.571,43.532,25.619,HARD,2.0,2.0,,,19.0,1,True,True,98.8,2.964,199.0,213.0,316.0,319.0
Azerbaijan,2023,GAS,Alpine,8.0,109.057,39.192,44.574,25.291,HARD,3.0,2.0,,,19.0,1,True,True,97.2,2.916,186.0,205.0,333.0,323.0
Azerbaijan,2023,GAS,Alpine,9.0,107.851,38.739,43.933,25.179,HARD,4.0,2.0,,,18.0,1,True,True,95.6,2.868,196.0,210.0,345.0,325.0
Azerbaijan,2023,GAS,Alpine,10.0,122.028,39.265,44.778,37.985,HARD,5.0,2.0,,,17.0,124,False,True,94.0,2.82,161.0,206.0,317.0,238.0
Azerbaijan,2023,GAS,Alpine,11.0,148.597,52.888,58.656,37.053,HARD,6.0,2.0,,,16.0,4,False,True,92.4,2.772,168.0,178.0,289.0,178.0
Azerbaijan,2023,GAS,Alpine,12.0,136.496,47.194,57.277,32.025,HARD,7.0,2.0,,,16.0,4,False,True,90.8,2.724,170.0,194.0,290.0,149.0
Azerbaijan,2023,GAS,Alpine,13.0,146.528,55.608,57.657,33.263,HARD,8.0,2.0,,,16.0,41,False,True,89.2,2.676,86.0,159.0,297.0,295.0
Azerbaijan,2023,GAS,Alpine,14.0,112.872,41.783,45.757,25.332,HARD,9.0,2.0,,,15.0,1,True,True,87.6,2.628,180.0,201.0,323.0,325.0
Azerbaijan,2023,GAS,Alpine,15.0,108.951,39.16,44.446,25.345,HARD,10.0,2.0,,,15.0,1,True,True,86.0,2.58,194.0,208.0,321.0,325.0
Azerbaijan,2023,GAS,Alpine,16.0,108.072,38.486,44.475,25.111,HARD,11.0,2.0,,,15.0,1,True,True,84.4,2.532,184.0,210.0,339.0,325.0
Azerbaijan,2023,GAS,Alpine,17.0,107.915,38.513,44.237,25.165,HARD,12.0,2.0,,,15.0,12,True,True,82.8,2.484,188.0,207.0,337.0,325.0
Azerbaijan,2023,GAS,Alpine,18.0,107.57,38.327,44.164,25.079,HARD,13.0,2.0,,,15.0,1,True,True,81.2,2.436,196.0,208.0,346.0,326.0
Azerbaijan,2023,GAS,Alpine,19.0,108.031,38.723,44.102,25.206,HARD,14.0,2.0,,,15.0,1,True,True,79.6,2.388,192.0,209.0,335.0,326.0
Azerbaijan,2023,GAS,Alpine,20.0,107.796,38.422,44.138,25.236,HARD,15.0,2.0,,,15.0,1,True,True,78.0,2.34,199.0,208.0,335.0,326.0
Azerbaijan,2023,GAS,Alpine,21.0,107.873,38.298,44.319,25.256,HARD,16.0,2.0,,,15.0,1,True,True,76.4,2.292,193.0,205.0,335.0,326.0
Azerbaijan,2023,GAS,Alpine,22.0,108.054,38.571,44.254,25.229,HARD,17.0,2.0,,,15.0,1,True,True,74.8,2.244,193.0,211.0,335.0,327.0
Azerbaijan,2023,GAS,Alpine,23.0,112.208,38.523,44.36,29.325,HARD,18.0,2.0,6434.101,,16.0,1,False,True,73.2,2.196,197.0,208.0,,326.0
Azerbaijan,2023,GAS,Alpine,24.0,124.713,55.681,43.546,25.486,HARD,1.0,3.0,,6455.257,19.0,1,False,True,71.6,2.148,200.0,215.0,313.0,318.0
Azerbaijan,2023,GAS,Alpine,25.0,106.561,37.869,43.231,25.461,HARD,2.0,3.0,,,19.0,1,True,True,70.0,2.1,203.0,209.0,313.0,319.0
Azerbaijan,2023,GAS,Alpine,26.0,106.173,37.624,43.152,25.397,HARD,3.0,3.0,,,19.0,1,True,True,68.4,2.052,200.0,214.0,316.0,320.0
Azerbaijan,2023,GAS,Alpine,27.0,106.462,37.617,43.42,25.425,HARD,4.0,3.0,,,19.0,1,True,True,66.8,2.004,200.0,212.0,317.0,319.0
Azerbaijan,2023,GAS,Alpine,28.0,106.43,37.694,43.384,25.352,HARD,5.0,3.0,,,19.0,1,True,True,65.2,1.956,204.0,214.0,317.0,321.0
Azerbaijan,2023,GAS,Alpine,29.0,106.547,37.884,43.313,25.35,HARD,6.0,3.0,,,19.0,1,True,True,63.6,1.908,202.0,212.0,318.0,321.0
Azerbaijan,2023,GAS,Alpine,30.0,106.601,38.049,43.28,25.272,HARD,7.0,3.0,,,19.0,1,True,True,62.0,1.86,196.0,216.0,320.0,323.0
Azerbaijan,2023,GAS,Alpine,31.0,106.646,38.026,43.511,25.109,HARD,8.0,3.0,,,19.0,1,True,True,60.4,1.812,194.0,213.0,344.0,325.0
Azerbaijan,2023,GAS,Alpine,32.0,107.951,39.178,43.684,25.089,HARD,9.0,3.0,,,19.0,1,True,True,58.8,1.764,198.0,215.0,342.0,325.0
Azerbaijan,2023,GAS,Alpine,33.0,106.903,38.122,43.415,25.366,HARD,10.0,3.0,,,18.0,1,True,True,57.2,1.716,204.0,216.0,315.0,322.0
Azerbaijan,2023,GAS,Alpine,34.0,106.481,37.821,43.39,25.27,HARD,11.0,3.0,,,18.0,1,True,True,55.6,1.668,202.0,220.0,318.0,321.0
Azerbaijan,2023,GAS,Alpine,35.0,106.639,37.846,43.517,25.276,HARD,12.0,3.0,,,18.0,1,True,True,54.0,1.62,203.0,214.0,318.0,322.0
Azerbaijan,2023,GAS,Alpine,36.0,106.54,37.792,43.606,25.142,HARD,13.0,3.0,,,17.0,1,True,True,52.4,1.572,197.0,212.0,338.0,325.0
Azerbaijan,2023,GAS,Alpine,37.0,106.491,37.82,43.577,25.094,HARD,14.0,3.0,,,17.0,1,True,True,50.8,1.524,202.0,213.0,341.0,323.0
Azerbaijan,2023,GAS,Alpine,38.0,107.075,38.128,43.645,25.302,HARD,15.0,3.0,,,17.0,1,True,True,49.2,1.476,198.0,220.0,343.0,325.0
Azerbaijan,2023,GAS,Alpine,39.0,107.215,38.352,43.766,25.097,HARD,16.0,3.0,,,17.0,1,True,True,47.6,1.428,201.0,205.0,343.0,325.0
Azerbaijan,2023,GAS,Alpine,40.0,107.919,38.853,43.814,25.252,HARD,17.0,3.0,,,17.0,1,True,True,46.0,1.38,198.0,212.0,331.0,323.0
Azerbaijan,2023,GAS,Alpine,41.0,107.206,38.098,43.992,25.116,HARD,18.0,3.0,,,17.0,1,True,True,44.4,1.332,201.0,212.0,331.0,324.0
Azerbaijan,2023,GAS,Alpine,42.0,107.076,37.984,43.72,25.372,HARD,19.0,3.0,,,17.0,1,True,True,42.8,1.284,203.0,216.0,343.0,323.0
Azerbaijan,2023,GAS,Alpine,43.0,106.863,38.207,43.136,25.52,HARD,20.0,3.0,,,16.0,1,True,True,41.2,1.236,208.0,221.0,315.0,320.0
Azerbaijan,2023,GAS,Alpine,44.0,106.048,37.573,43.102,25.373,HARD,21.0,3.0,,,16.0,1,True,True,39.6,1.188,210.0,215.0,316.0,320.0
Azerbaijan,2023,GAS,Alpine,45.0,105.915,37.453,43.084,25.378,HARD,22.0,3.0,,,16.0,1,True,True,38.0,1.14,210.0,217.0,317.0,320.0
Azerbaijan,2023,GAS,Alpine,46.0,105.776,37.527,42.925,25.324,HARD,23.0,3.0,,,16.0,1,True,True,36.4,1.092,210.0,217.0,320.0,320.0
Azerbaijan,2023,GAS,Alpine,47.0,105.54,37.395,42.91,25.235,HARD,24.0,3.0,,,16.0,1,True,True,34.8,1.044,213.0,221.0,320.0,321.0
Azerbaijan,2023,GAS,Alpine,48.0,105.556,37.424,42.921,25.211,HARD,25.0,3.0,,,16.0,12,True,True,33.2,0.996,203.0,221.0,321.0,322.0
Azerbaijan,2023,GAS,Alpine,49.0,105.582,37.439,43.069,25.074,HARD,26.0,3.0,,,15.0,1,True,True,31.6,0.948,204.0,209.0,333.0,326.0
Azerbaijan,2023,GAS,Alpine,50.0,105.599,37.498,42.948,25.153,HARD,27.0,3.0,,,15.0,1,True,True,30.0,0.9,206.0,215.0,322.0,324.0
Azerbaijan,2023,GAS,Alpine,51.0,105.899,37.469,43.322,25.108,HARD,28.0,3.0,,,14.0,1,True,True,28.4,0.852,217.0,217.0,321.0,325.0
Azerbaijan,2023,PER,Red Bull Racing,1.0,111.373,,43.341,25.506,MEDIUM,1.0,1.0,,,3.0,12,False,True,108.4,3.252,197.0,211.0,325.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,2.0,107.717,38.505,43.719,25.493,MEDIUM,2.0,1.0,,,3.0,1,True,True,106.8,3.204,192.0,202.0,326.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,3.0,107.657,38.249,43.898,25.51,MEDIUM,3.0,1.0,,,3.0,1,True,True,105.2,3.156,194.0,200.0,345.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,4.0,107.404,38.393,43.785,25.226,MEDIUM,4.0,1.0,,,3.0,1,True,True,103.6,3.108,195.0,202.0,345.0,323.0
Azerbaijan,2023,PER,Red Bull Racing,5.0,107.615,38.675,43.735,25.205,MEDIUM,5.0,1.0,,,3.0,1,True,True,102.0,3.06,195.0,203.0,347.0,322.0
Azerbaijan,2023,PER,Red Bull Racing,6.0,107.073,38.255,43.277,25.541,MEDIUM,6.0,1.0,,,2.0,1,True,True,100.4,3.012,201.0,211.0,326.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,7.0,106.885,38.01,43.25,25.625,MEDIUM,7.0,1.0,,,2.0,1,True,True,98.8,2.964,199.0,210.0,325.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,8.0,106.807,37.959,43.239,25.609,MEDIUM,8.0,1.0,,,2.0,1,True,True,97.2,2.916,202.0,207.0,327.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,9.0,106.448,37.722,43.262,25.464,MEDIUM,9.0,1.0,,,2.0,1,True,True,95.6,2.868,201.0,212.0,341.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,10.0,106.905,38.135,43.37,25.4,MEDIUM,10.0,1.0,,,1.0,12,True,True,94.0,2.82,200.0,206.0,339.0,322.0
Azerbaijan,2023,PER,Red Bull Racing,11.0,142.994,43.171,58.216,41.607,MEDIUM,11.0,1.0,4999.58,,1.0,24,False,True,92.4,2.772,161.0,175.0,,207.0
Azerbaijan,2023,PER,Red Bull Racing,12.0,,71.786,64.758,38.751,HARD,1.0,2.0,,5020.064,1.0,4,False,True,90.8,2.724,113.0,128.0,242.0,165.0
Azerbaijan,2023,PER,Red Bull Racing,13.0,,56.739,65.834,43.868,HARD,2.0,2.0,,,1.0,41,False,True,89.2,2.676,73.0,49.0,285.0,169.0
Azerbaijan,2023,PER,Red Bull Racing,14.0,105.798,37.826,42.388,25.584,HARD,3.0,2.0,,,1.0,1,True,True,87.6,2.628,212.0,218.0,318.0,316.0
Azerbaijan,2023,PER,Red Bull Racing,15.0,105.803,37.586,42.638,25.579,HARD,4.0,2.0,,,1.0,1,True,True,86.0,2.58,207.0,218.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,16.0,105.518,37.44,42.5,25.578,HARD,5.0,2.0,,,1.0,1,True,True,84.4,2.532,209.0,222.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,17.0,105.523,37.495,42.506,25.522,HARD,6.0,2.0,,,1.0,12,True,True,82.8,2.484,208.0,217.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,18.0,105.504,37.414,42.552,25.538,HARD,7.0,2.0,,,1.0,1,True,True,81.2,2.436,209.0,217.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,19.0,105.471,37.298,42.543,25.63,HARD,8.0,2.0,,,1.0,1,True,True,79.6,2.388,210.0,213.0,323.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,20.0,105.677,37.381,42.682,25.614,HARD,9.0,2.0,,,1.0,1,True,True,78.0,2.34,208.0,207.0,324.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,21.0,105.838,37.553,42.699,25.586,HARD,10.0,2.0,,,1.0,1,True,True,76.4,2.292,210.0,208.0,323.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,22.0,105.695,37.434,42.628,25.633,HARD,11.0,2.0,,,1.0,1,True,True,74.8,2.244,200.0,213.0,323.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,23.0,105.779,37.596,42.696,25.487,HARD,12.0,2.0,,,1.0,1,True,True,73.2,2.196,209.0,212.0,324.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,24.0,105.734,37.56,42.658,25.516,HARD,13.0,2.0,,,1.0,1,True,True,71.6,2.148,201.0,215.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,25.0,105.666,37.447,42.76,25.459,HARD,14.0,2.0,,,1.0,1,True,True,70.0,2.1,212.0,212.0,323.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,26.0,105.732,37.491,42.703,25.538,HARD,15.0,2.0,,,1.0,1,True,True,68.4,2.052,204.0,212.0,324.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,27.0,105.521,37.476,42.527,25.518,HARD,16.0,2.0,,,1.0,1,True,True,66.8,2.004,202.0,212.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,28.0,105.538,37.378,42.626,25.534,HARD,17.0,2.0,,,1.0,1,True,True,65.2,1.956,206.0,218.0,322.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,29.0,105.745,37.536,42.751,25.458,HARD,18.0,2.0,,,1.0,1,True,True,63.6,1.908,201.0,216.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,30.0,105.394,37.322,42.57,25.502,HARD,19.0,2.0,,,1.0,1,True,True,62.0,1.86,209.0,215.0,322.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,31.0,105.485,37.491,42.501,25.493,HARD,20.0,2.0,,,1.0,1,True,True,60.4,1.812,207.0,213.0,323.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,32.0,105.311,37.328,42.511,25.472,HARD,21.0,2.0,,,1.0,1,True,True,58.8,1.764,208.0,216.0,324.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,33.0,105.395,37.191,42.813,25.391,HARD,22.0,2.0,,,1.0,1,True,True,57.2,1.716,210.0,213.0,323.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,34.0,105.262,37.307,42.625,25.33,HARD,23.0,2.0,,,1.0,1,True,True,55.6,1.668,205.0,212.0,323.0,319.0
Azerbaijan,2023,PER,Red Bull Racing,35.0,104.869,37.119,42.408,25.342,HARD,24.0,2.0,,,1.0,1,True,True,54.0,1.62,212.0,216.0,324.0,318.0
Azerbaijan,2023,PER,Red Bull Racing,36.0,104.898,37.129,42.427,25.342,HARD,25.0,2.0,,,1.0,1,True,True,52.4,1.572,214.0,217.0,325.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,37.0,104.97,37.071,42.599,25.3,HARD,26.0,2.0,,,1.0,1,True,True,50.8,1.524,214.0,215.0,326.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,38.0,105.017,37.169,42.546,25.302,HARD,27.0,2.0,,,1.0,1,True,True,49.2,1.476,216.0,215.0,326.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,39.0,105.092,37.254,42.48,25.358,HARD,28.0,2.0,,,1.0,1,True,True,47.6,1.428,215.0,215.0,325.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,40.0,105.342,37.453,42.661,25.228,HARD,29.0,2.0,,,1.0,1,True,True,46.0,1.38,216.0,211.0,325.0,322.0
Azerbaijan,2023,PER,Red Bull Racing,41.0,105.676,37.731,42.747,25.198,HARD,30.0,2.0,,,1.0,1,True,True,44.4,1.332,212.0,215.0,326.0,322.0
Azerbaijan,2023,PER,Red Bull Racing,42.0,105.096,37.301,42.77,25.025,HARD,31.0,2.0,,,1.0,1,True,True,42.8,1.284,211.0,212.0,344.0,324.0
Azerbaijan,2023,PER,Red Bull Racing,43.0,104.875,37.113,42.434,25.328,HARD,32.0,2.0,,,1.0,1,True,True,41.2,1.236,212.0,224.0,325.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,44.0,104.75,37.117,42.3,25.333,HARD,33.0,2.0,,,1.0,1,True,True,39.6,1.188,215.0,219.0,325.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,45.0,104.96,37.236,42.412,25.312,HARD,34.0,2.0,,,1.0,1,True,True,38.0,1.14,215.0,223.0,324.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,46.0,104.731,37.086,42.388,25.257,HARD,35.0,2.0,,,1.0,1,True,True,36.4,1.092,220.0,220.0,325.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,47.0,105.139,37.296,42.526,25.317,HARD,36.0,2.0,,,1.0,1,True,True,34.8,1.044,221.0,219.0,324.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,48.0,104.892,37.244,42.429,25.219,HARD,37.0,2.0,,,1.0,1,True,True,33.2,0.996,217.0,225.0,327.0,321.0
Azerbaijan,2023,PER,Red Bull Racing,49.0,104.611,37.102,42.337,25.172,HARD,38.0,2.0,,,1.0,12,True,True,31.6,0.948,217.0,227.0,326.0,320.0
Azerbaijan,2023,PER,Red Bull Racing,50.0,104.589,37.132,42.22,25.237,HARD,39.0,2.0,,,1.0,1,True,True,30.0,0.9,218.0,217.0,327.0,322.0
Azerbaijan,2023,PER,Red Bull Racing,51.0,104.926,37.12,42.507,25.299,HARD,40.0,2.0,,,1.0,1,True,True,28.4,0.852,218.0,212.0,302.0,323.0
Azerbaijan,2023,ALO,Aston Martin,1.0,114.002,,44.016,25.635,MEDIUM,1.0,1.0,,,6.0,12,False,False,108.4,3.252,194.0,198.0,320.0,319.0
Azerbaijan,2023,ALO,Aston Martin,2.0,108.064,38.837,43.841,25.386,MEDIUM,2.0,1.0,,,6.0,1,True,False,106.8,3.204,187.0,202.0,322.0,323.0
Azerbaijan,2023,ALO,Aston Martin,3.0,107.782,38.471,43.847,25.464,MEDIUM,3.0,1.0,,,6.0,1,True,False,105.2,3.156,197.0,202.0,333.0,322.0
Azerbaijan,2023,ALO,Aston Martin,4.0,107.912,38.499,44.046,25.367,MEDIUM,4.0,1.0,,,6.0,1,True,False,103.6,3.108,191.0,206.0,334.0,321.0
Azerbaijan,2023,ALO,Aston Martin,5.0,107.899,38.434,44.003,25.462,MEDIUM,5.0,1.0,,,6.0,1,True,False,102.0,3.06,188.0,204.0,332.0,322.0
Azerbaijan,2023,ALO,Aston Martin,6.0,108.367,38.499,44.369,25.499,MEDIUM,6.0,1.0,,,6.0,1,True,False,100.4,3.012,193.0,203.0,332.0,320.0
Azerbaijan,2023,ALO,Aston Martin,7.0,107.955,38.502,43.959,25.494,MEDIUM,7.0,1.0,,,6.0,1,True,False,98.8,2.964,199.0,211.0,325.0,320.0
Azerbaijan,2023,ALO,Aston Martin,8.0,107.062,38.235,43.475,25.352,MEDIUM,8.0,1.0,,,6.0,1,True,False,97.2,2.916,206.0,209.0,340.0,322.0
Azerbaijan,2023,ALO,Aston Martin,9.0,108.83,39.229,44.165,25.436,MEDIUM,9.0,1.0,,,5.0,1,True,False,95.6,2.868,192.0,210.0,336.0,324.0
Azerbaijan,2023,ALO,Aston Martin,10.0,107.416,38.237,43.618,25.561,MEDIUM,10.0,1.0,,,5.0,12,True,False,94.0,2.82,206.0,206.0,325.0,320.0
Azerbaijan,2023,ALO,Aston Martin,11.0,148.557,48.385,58.907,41.265,MEDIUM,11.0,1.0,5014.533,,4.0,24,False,False,92.4,2.772,142.0,146.0,,177.0
Azerbaijan,2023,ALO,Aston Martin,12.0,,70.151,59.679,35.48,HARD,1.0,2.0,,5037.689,5.0,4,False,False,90.8,2.724,128.0,162.0,251.0,277.0
Azerbaijan,2023,ALO,Aston Martin,13.0,,57.355,64.546,40.409,HARD,2.0,2.0,,,5.0,41,False,False,89.2,2.676,99.0,53.0,292.0,192.0
Azerbaijan,2023,ALO,Aston Martin,14.0,108.907,39.865,43.555,25.487,HARD,3.0,2.0,,,4.0,1,True,False,87.6,2.628,201.0,213.0,326.0,318.0
Azerbaijan,2023,ALO,Aston Martin,15.0,106.929,38.233,43.387,25.309,HARD,4.0,2.0,,,4.0,1,True,False,86.0,2.58,196.0,213.0,325.0,322.0
Azerbaijan,2023,ALO,Aston Martin,16.0,106.404,37.893,43.084,25.427,HARD,5.0,2.0,,,4.0,1,True,False,84.4,2.532,204.0,218.0,329.0,321.0
Azerbaijan,2023,ALO,Aston Martin,17.0,106.869,37.768,43.643,25.458,HARD,6.0,2.0,,,4.0,12,True,False,82.8,2.484,200.0,207.0,328.0,322.0
Azerbaijan,2023,ALO,Aston Martin,18.0,107.199,38.018,43.807,25.374,HARD,7.0,2.0,,,4.0,1,True,False,81.2,2.436,206.0,209.0,325.0,322.0
Azerbaijan,2023,ALO,Aston Martin,19.0,106.856,37.884,43.525,25.447,HARD,8.0,2.0,,,4.0,1,True,False,79.6,2.388,203.0,211.0,326.0,321.0
Azerbaijan,2023,ALO,Aston Martin,20.0,107.025,38.017,43.552,25.456,HARD,9.0,2.0,,,4.0,1,True,False,78.0,2.34,211.0,210.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,21.0,106.86,38.007,43.436,25.417,HARD,10.0,2.0,,,4.0,1,True,False,76.4,2.292,202.0,211.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,22.0,106.229,37.696,43.15,25.383,HARD,11.0,2.0,,,4.0,1,True,False,74.8,2.244,205.0,216.0,324.0,322.0
Azerbaijan,2023,ALO,Aston Martin,23.0,106.646,37.771,43.42,25.455,HARD,12.0,2.0,,,4.0,1,True,False,73.2,2.196,204.0,217.0,327.0,321.0
Azerbaijan,2023,ALO,Aston Martin,24.0,106.162,37.553,43.259,25.35,HARD,13.0,2.0,,,4.0,1,True,False,71.6,2.148,207.0,219.0,327.0,322.0
Azerbaijan,2023,ALO,Aston Martin,25.0,106.62,37.782,43.454,25.384,HARD,14.0,2.0,,,4.0,1,True,False,70.0,2.1,205.0,220.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,26.0,106.381,37.828,43.136,25.417,HARD,15.0,2.0,,,4.0,1,True,False,68.4,2.052,206.0,215.0,325.0,321.0
Azerbaijan,2023,ALO,Aston Martin,27.0,106.064,37.533,43.084,25.447,HARD,16.0,2.0,,,4.0,1,True,False,66.8,2.004,213.0,211.0,326.0,321.0
Azerbaijan,2023,ALO,Aston Martin,28.0,106.091,37.494,43.207,25.39,HARD,17.0,2.0,,,4.0,1,True,False,65.2,1.956,214.0,214.0,326.0,321.0
Azerbaijan,2023,ALO,Aston Martin,29.0,105.847,37.396,43.038,25.413,HARD,18.0,2.0,,,4.0,1,True,False,63.6,1.908,208.0,214.0,325.0,322.0
Azerbaijan,2023,ALO,Aston Martin,30.0,105.691,37.445,42.884,25.362,HARD,19.0,2.0,,,4.0,1,True,False,62.0,1.86,211.0,212.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,31.0,105.781,37.462,43.003,25.316,HARD,20.0,2.0,,,4.0,1,True,False,60.4,1.812,208.0,220.0,328.0,323.0
Azerbaijan,2023,ALO,Aston Martin,32.0,106.194,37.45,43.342,25.402,HARD,21.0,2.0,,,4.0,1,True,False,58.8,1.764,203.0,214.0,324.0,321.0
Azerbaijan,2023,ALO,Aston Martin,33.0,106.35,37.622,43.258,25.47,HARD,22.0,2.0,,,4.0,1,True,False,57.2,1.716,209.0,222.0,326.0,321.0
Azerbaijan,2023,ALO,Aston Martin,34.0,106.152,37.624,43.17,25.358,HARD,23.0,2.0,,,4.0,1,True,False,55.6,1.668,206.0,219.0,325.0,321.0
Azerbaijan,2023,ALO,Aston Martin,35.0,105.816,37.438,43.047,25.331,HARD,24.0,2.0,,,4.0,1,True,False,54.0,1.62,207.0,217.0,327.0,321.0
Azerbaijan,2023,ALO,Aston Martin,36.0,106.079,37.584,43.199,25.296,HARD,25.0,2.0,,,4.0,1,True,False,52.4,1.572,207.0,220.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,37.0,105.344,37.171,42.885,25.288,HARD,26.0,2.0,,,4.0,1,True,False,50.8,1.524,213.0,218.0,328.0,322.0
Azerbaijan,2023,ALO,Aston Martin,38.0,105.955,36.991,42.711,26.253,HARD,27.0,2.0,,,4.0,1,True,False,49.2,1.476,223.0,231.0,328.0,321.0
Azerbaijan,2023,ALO,Aston Martin,39.0,105.642,37.417,42.791,25.434,HARD,28.0,2.0,,,4.0,1,True,False,47.6,1.428,207.0,229.0,325.0,322.0
Azerbaijan,2023,ALO,Aston Martin,40.0,105.372,37.232,42.791,25.349,HARD,29.0,2.0,,,4.0,1,True,False,46.0,1.38,215.0,221.0,325.0,321.0
Azerbaijan,2023,ALO,Aston Martin,41.0,104.998,37.097,42.642,25.259,HARD,30.0,2.0,,,4.0,1,True,False,44.4,1.332,213.0,215.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,42.0,104.933,37.002,42.653,25.278,HARD,31.0,2.0,,,4.0,1,True,False,42.8,1.284,214.0,223.0,327.0,322.0
Azerbaijan,2023,ALO,Aston Martin,43.0,104.673,36.804,42.61,25.259,HARD,32.0,2.0,,,4.0,1,True,False,41.2,1.236,216.0,220.0,326.0,322.0
Azerbaijan,2023,ALO,Aston Martin,44.0,104.782,36.938,42.584,25.26,HARD,33.0,2.0,,,4.0,1,True,False,39.6,1.188,212.0,225.0,326.0,323.0
Azerbaijan,2023,ALO,Aston Martin,45.0,104.967,37.003,42.568,25.396,HARD,34.0,2.0,,,4.0,1,True,False,38.0,1.14,219.0,226.0,327.0,323.0
Azerbaijan,2023,ALO,Aston Martin,46.0,104.803,36.967,42.625,25.211,HARD,35.0,2.0,,,4.0,1,True,False,36.4,1.092,214.0,219.0,326.0,323.0
Azerbaijan,2023,ALO,Aston Martin,47.0,104.879,36.947,42.726,25.206,HARD,36.0,2.0,,,4.0,1,True,False,34.8,1.044,213.0,212.0,327.0,323.0
Azerbaijan,2023,ALO,Aston Martin,48.0,104.541,36.872,42.521,25.148,HARD,37.0,2.0,,,4.0,1,True,False,33.2,0.996,222.0,211.0,328.0,323.0
Azerbaijan,2023,ALO,Aston Martin,49.0,104.241,36.817,42.359,25.065,HARD,38.0,2.0,,,4.0,12,True,False,31.6,0.948,222.0,224.0,329.0,324.0
Azerbaijan,2023,ALO,Aston Martin,50.0,104.439,36.831,42.472,25.136,HARD,39.0,2.0,,,4.0,1,True,False,30.0,0.9,216.0,221.0,330.0,325.0
Azerbaijan,2023,ALO,Aston Martin,51.0,104.273,36.951,42.393,24.929,HARD,40.0,2.0,,,4.0,1,True,False,28.4,0.852,220.0,217.0,341.0,326.0
Azerbaijan,2023,LEC,Ferrari,1.0,110.109,,43.607,25.675,MEDIUM,1.0,1.0,,,1.0,12,False,True,108.4,3.252,201.0,216.0,318.0,313.0
Azerbaijan,2023,LEC,Ferrari,2.0,107.656,38.192,43.852,25.612,MEDIUM,2.0,1.0,,,1.0,1,True,True,106.8,3.204,196.0,213.0,316.0,315.0
Azerbaijan,2023,LEC,Ferrari,3.0,108.151,38.363,43.858,25.93,MEDIUM,3.0,1.0,,,2.0,1,True,True,105.2,3.156,208.0,212.0,308.0,315.0
Azerbaijan,2023,LEC,Ferrari,4.0,107.966,38.658,43.613,25.695,MEDIUM,4.0,1.0,,,2.0,1,True,True,103.6,3.108,202.0,221.0,323.0,319.0
Azerbaijan,2023,LEC,Ferrari,5.0,107.757,38.419,43.652,25.686,MEDIUM,5.0,1.0,,,2.0,1,True,True,102.0,3.06,201.0,214.0,312.0,317.0
