Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,ThrottleStd,LapConsistency_5
British,2023,NOR,McLaren,18.0,92.731,30.014,37.252,25.465,MEDIUM,18.0,291.0,256.0,246.0,295.0,38.83,0.3632
British,2023,NOR,McLaren,19.0,92.5,29.962,37.179,25.359,MEDIUM,19.0,291.0,256.0,247.0,294.0,40.087,0.271
British,2023,NOR,McLaren,20.0,92.77,29.93,37.42,25.42,MEDIUM,20.0,290.0,256.0,247.0,294.0,39.369,0.1858
British,2023,NOR,McLaren,21.0,92.604,29.883,37.292,25.429,MEDIUM,21.0,292.0,255.0,246.0,297.0,39.85,0.1835
British,2023,NOR,McLaren,22.0,92.637,29.869,37.273,25.495,MEDIUM,22.0,291.0,255.0,247.0,294.0,39.606,0.1069
British,2023,NOR,McLaren,23.0,92.619,29.9,37.329,25.39,MEDIUM,23.0,291.0,256.0,246.0,294.0,40.048,0.0965
British,2023,NOR,McLaren,24.0,92.721,29.964,37.298,25.459,MEDIUM,24.0,292.0,257.0,246.0,295.0,39.824,0.0718
British,2023,NOR,McLaren,25.0,92.949,30.063,37.47,25.416,MEDIUM,25.0,292.0,256.0,247.0,297.0,39.364,0.1432
British,2023,NOR,McLaren,26.0,92.758,29.863,37.539,25.356,MEDIUM,26.0,292.0,256.0,247.0,298.0,39.127,0.1319
British,2023,NOR,McLaren,27.0,92.734,29.82,37.491,25.423,MEDIUM,27.0,293.0,256.0,248.0,297.0,39.924,0.1201
British,2023,NOR,McLaren,28.0,92.714,30.099,37.351,25.264,MEDIUM,28.0,292.0,256.0,248.0,296.0,39.502,0.0986
British,2023,NOR,McLaren,29.0,92.806,29.991,37.432,25.383,MEDIUM,29.0,293.0,253.0,249.0,298.0,40.178,0.0941
British,2023,NOR,McLaren,30.0,92.609,29.845,37.382,25.382,MEDIUM,30.0,293.0,257.0,248.0,297.0,39.162,0.073
British,2023,NOR,McLaren,31.0,92.808,29.896,37.394,25.518,MEDIUM,31.0,291.0,258.0,246.0,295.0,40.006,0.0817
British,2023,NOR,McLaren,32.0,92.571,29.945,37.312,25.314,MEDIUM,32.0,292.0,257.0,249.0,299.0,39.654,0.1096
British,2023,NOR,McLaren,39.0,91.243,29.005,37.054,25.184,HARD,6.0,300.0,260.0,246.0,299.0,40.253,0.66
British,2023,NOR,McLaren,40.0,90.997,29.275,36.664,25.058,HARD,7.0,293.0,262.0,250.0,293.0,38.614,0.8542
British,2023,NOR,McLaren,41.0,90.76,29.206,36.492,25.062,HARD,8.0,293.0,262.0,251.0,292.0,38.947,0.9447
British,2023,NOR,McLaren,42.0,90.922,29.176,36.71,25.036,HARD,9.0,294.0,263.0,251.0,291.0,39.4,0.7323
British,2023,NOR,McLaren,43.0,90.543,29.252,36.383,24.908,HARD,10.0,291.0,263.0,250.0,304.0,38.746,0.2619
British,2023,NOR,McLaren,44.0,90.786,29.152,36.677,24.957,HARD,11.0,295.0,262.0,250.0,300.0,39.279,0.1743
British,2023,NOR,McLaren,45.0,91.301,29.311,36.705,25.285,HARD,12.0,298.0,263.0,248.0,300.0,38.783,0.2803
British,2023,NOR,McLaren,46.0,91.094,29.257,36.643,25.194,HARD,13.0,297.0,263.0,249.0,298.0,40.36,0.2894
British,2023,NOR,McLaren,47.0,91.593,29.286,36.842,25.465,HARD,14.0,297.0,262.0,249.0,300.0,39.176,0.414
British,2023,NOR,McLaren,48.0,91.36,29.353,36.736,25.271,HARD,15.0,297.0,262.0,250.0,298.0,39.928,0.3038
British,2023,NOR,McLaren,49.0,91.02,29.092,36.682,25.246,HARD,16.0,298.0,263.0,250.0,296.0,39.603,0.2274
British,2023,NOR,McLaren,50.0,91.56,29.228,36.67,25.662,HARD,17.0,300.0,262.0,248.0,298.0,39.423,0.262
British,2023,NOR,McLaren,51.0,91.077,29.289,36.585,25.203,HARD,18.0,301.0,263.0,251.0,305.0,39.965,0.2659
British,2023,NOR,McLaren,52.0,91.251,29.108,36.889,25.254,HARD,19.0,298.0,263.0,251.0,298.0,39.917,0.2185
British,2023,OCO,Alpine,2.0,95.23,29.953,38.718,26.559,SOFT,2.0,290.0,253.0,243.0,296.0,38.39,
British,2023,OCO,Alpine,3.0,94.113,29.526,38.487,26.1,SOFT,3.0,306.0,256.0,242.0,318.0,39.732,
British,2023,OCO,Alpine,4.0,93.941,29.673,38.302,25.966,SOFT,4.0,304.0,255.0,244.0,313.0,40.431,0.6999
British,2023,OCO,Alpine,5.0,93.946,29.861,37.958,26.127,SOFT,5.0,289.0,256.0,242.0,310.0,38.987,0.6202
British,2023,OCO,Alpine,6.0,94.381,29.933,38.237,26.211,SOFT,6.0,285.0,254.0,241.0,305.0,40.326,0.5381
British,2023,OCO,Alpine,7.0,94.346,29.918,38.114,26.314,SOFT,7.0,284.0,252.0,243.0,290.0,38.208,0.2111
British,2023,OCO,Alpine,8.0,94.032,29.899,37.956,26.177,SOFT,8.0,283.0,253.0,243.0,290.0,38.687,0.2173
British,2023,PER,Red Bull Racing,2.0,95.482,30.357,38.727,26.398,MEDIUM,2.0,291.0,253.0,243.0,297.0,42.848,
British,2023,PER,Red Bull Racing,3.0,94.38,30.134,38.414,25.832,MEDIUM,3.0,318.0,256.0,243.0,324.0,42.277,
British,2023,PER,Red Bull Racing,4.0,94.339,29.668,38.564,26.107,MEDIUM,4.0,312.0,253.0,244.0,326.0,43.233,0.6484
British,2023,PER,Red Bull Racing,5.0,94.073,29.706,38.28,26.087,MEDIUM,5.0,310.0,254.0,243.0,296.0,42.756,0.624
British,2023,PER,Red Bull Racing,6.0,93.671,29.579,38.359,25.733,MEDIUM,6.0,309.0,257.0,244.0,326.0,42.028,0.6732
British,2023,PER,Red Bull Racing,7.0,93.919,29.883,38.065,25.971,MEDIUM,7.0,288.0,255.0,243.0,295.0,41.984,0.2959
British,2023,PER,Red Bull Racing,8.0,93.568,29.897,37.909,25.762,MEDIUM,8.0,291.0,256.0,245.0,299.0,42.046,0.3101
British,2023,PER,Red Bull Racing,9.0,93.271,29.541,37.868,25.862,MEDIUM,9.0,309.0,260.0,244.0,330.0,42.575,0.312
British,2023,PER,Red Bull Racing,10.0,93.364,29.769,37.805,25.79,MEDIUM,10.0,291.0,255.0,245.0,296.0,41.35,0.2565
British,2023,PER,Red Bull Racing,11.0,93.547,29.769,37.845,25.933,MEDIUM,11.0,300.0,258.0,242.0,320.0,42.744,0.2488
British,2023,PER,Red Bull Racing,12.0,93.429,29.824,38.0,25.605,MEDIUM,12.0,312.0,257.0,245.0,327.0,41.682,0.1247
British,2023,PER,Red Bull Racing,13.0,93.452,29.892,37.777,25.783,MEDIUM,13.0,289.0,256.0,246.0,291.0,41.199,0.1028
British,2023,PER,Red Bull Racing,14.0,93.751,30.06,37.957,25.734,MEDIUM,14.0,298.0,254.0,245.0,304.0,42.173,0.1506
British,2023,PER,Red Bull Racing,15.0,93.48,29.808,37.868,25.804,MEDIUM,15.0,307.0,256.0,245.0,318.0,41.922,0.1303
British,2023,PER,Red Bull Racing,16.0,93.055,29.795,37.899,25.361,MEDIUM,16.0,310.0,259.0,246.0,329.0,42.254,0.2483
British,2023,PER,Red Bull Racing,17.0,93.28,30.009,37.544,25.727,MEDIUM,17.0,287.0,255.0,245.0,293.0,41.228,0.2577
British,2023,PER,Red Bull Racing,18.0,93.099,29.904,37.549,25.646,MEDIUM,18.0,289.0,255.0,246.0,298.0,41.262,0.2877
British,2023,PER,Red Bull Racing,19.0,93.276,30.001,37.54,25.735,MEDIUM,19.0,286.0,253.0,245.0,292.0,41.012,0.1692
British,2023,PER,Red Bull Racing,20.0,93.202,29.931,37.611,25.66,MEDIUM,20.0,289.0,255.0,246.0,295.0,41.231,0.1023
British,2023,PER,Red Bull Racing,21.0,93.233,29.985,37.612,25.636,MEDIUM,21.0,288.0,255.0,246.0,296.0,41.978,0.0739
British,2023,PER,Red Bull Racing,22.0,93.026,30.023,37.422,25.581,MEDIUM,22.0,289.0,258.0,246.0,297.0,40.87,0.1024
British,2023,PER,Red Bull Racing,23.0,93.262,30.067,37.554,25.641,MEDIUM,23.0,287.0,255.0,245.0,293.0,41.011,0.1012
British,2023,PER,Red Bull Racing,24.0,92.726,29.884,37.353,25.489,MEDIUM,24.0,291.0,256.0,246.0,301.0,41.345,0.2231
British,2023,PER,Red Bull Racing,25.0,92.907,29.9,37.539,25.468,MEDIUM,25.0,290.0,257.0,247.0,300.0,41.306,0.2251
British,2023,PER,Red Bull Racing,26.0,92.962,29.956,37.492,25.514,MEDIUM,26.0,290.0,256.0,247.0,299.0,41.036,0.1948
British,2023,PER,Red Bull Racing,27.0,92.742,30.002,37.472,25.268,MEDIUM,27.0,289.0,255.0,248.0,303.0,41.27,0.2169
British,2023,PER,Red Bull Racing,30.0,91.408,29.472,36.72,25.216,SOFT,2.0,286.0,258.0,247.0,294.0,40.815,0.646
British,2023,PER,Red Bull Racing,31.0,91.532,29.571,36.796,25.165,SOFT,3.0,288.0,259.0,247.0,298.0,41.209,0.7725
British,2023,PER,Red Bull Racing,39.0,92.503,29.361,37.509,25.633,SOFT,11.0,307.0,261.0,249.0,315.0,41.014,0.7133
British,2023,PER,Red Bull Racing,40.0,91.909,29.446,36.993,25.47,SOFT,12.0,294.0,258.0,248.0,302.0,40.871,0.5873
British,2023,PER,Red Bull Racing,41.0,91.391,29.132,36.985,25.274,SOFT,13.0,321.0,263.0,248.0,332.0,41.525,0.4705
British,2023,PER,Red Bull Racing,42.0,91.716,29.184,37.07,25.462,SOFT,14.0,316.0,263.0,248.0,338.0,41.389,0.4335
British,2023,PER,Red Bull Racing,43.0,92.005,29.171,37.002,25.832,SOFT,15.0,321.0,263.0,247.0,334.0,41.802,0.4085
British,2023,PER,Red Bull Racing,44.0,91.712,29.383,36.961,25.368,SOFT,16.0,293.0,260.0,248.0,300.0,40.054,0.2354
British,2023,PER,Red Bull Racing,45.0,91.571,29.104,36.891,25.576,SOFT,17.0,317.0,265.0,246.0,327.0,41.783,0.2255
British,2023,PER,Red Bull Racing,46.0,91.675,29.205,37.263,25.207,SOFT,18.0,318.0,264.0,247.0,331.0,41.063,0.1615
British,2023,PER,Red Bull Racing,47.0,91.505,29.226,36.941,25.338,SOFT,19.0,296.0,261.0,249.0,299.0,40.832,0.1925
British,2023,PER,Red Bull Racing,48.0,91.209,29.269,36.799,25.141,SOFT,20.0,295.0,261.0,249.0,297.0,39.928,0.1996
British,2023,PER,Red Bull Racing,49.0,91.36,29.306,36.858,25.196,SOFT,21.0,300.0,261.0,250.0,297.0,40.415,0.1827
British,2023,PER,Red Bull Racing,50.0,91.139,29.215,36.714,25.21,SOFT,22.0,300.0,260.0,248.0,299.0,40.155,0.2181
British,2023,PER,Red Bull Racing,51.0,90.914,29.181,36.719,25.014,SOFT,23.0,300.0,260.0,250.0,296.0,40.355,0.2242
British,2023,PER,Red Bull Racing,52.0,91.188,29.16,36.809,25.219,SOFT,24.0,305.0,261.0,250.0,304.0,41.321,0.1613
British,2023,PIA,McLaren,2.0,93.845,29.69,38.097,26.058,MEDIUM,2.0,293.0,254.0,246.0,291.0,38.87,
British,2023,PIA,McLaren,3.0,92.499,29.356,37.593,25.55,MEDIUM,3.0,309.0,257.0,246.0,316.0,38.285,
British,2023,PIA,McLaren,4.0,92.581,29.344,37.635,25.602,MEDIUM,4.0,311.0,257.0,246.0,316.0,38.806,0.7546
British,2023,PIA,McLaren,5.0,93.461,29.602,37.893,25.966,MEDIUM,5.0,311.0,257.0,244.0,318.0,39.772,0.6623
British,2023,PIA,McLaren,6.0,93.008,29.595,37.671,25.742,MEDIUM,6.0,309.0,258.0,246.0,316.0,39.491,0.5749
British,2023,PIA,McLaren,7.0,93.29,29.724,37.765,25.801,MEDIUM,7.0,309.0,257.0,245.0,316.0,39.066,0.4237
British,2023,PIA,McLaren,8.0,93.233,29.64,37.784,25.809,MEDIUM,8.0,312.0,257.0,245.0,315.0,40.189,0.3394
British,2023,PIA,McLaren,9.0,92.79,29.631,37.572,25.587,MEDIUM,9.0,309.0,259.0,246.0,318.0,37.527,0.2611
British,2023,PIA,McLaren,10.0,93.379,29.625,37.789,25.965,MEDIUM,10.0,312.0,253.0,245.0,296.0,39.166,0.2388
British,2023,PIA,McLaren,11.0,92.976,29.632,37.552,25.792,MEDIUM,11.0,296.0,257.0,245.0,297.0,38.287,0.2436
British,2023,PIA,McLaren,12.0,93.464,29.965,37.446,26.053,MEDIUM,12.0,294.0,255.0,243.0,294.0,38.34,0.2811
British,2023,PIA,McLaren,13.0,93.144,29.818,37.33,25.996,MEDIUM,13.0,296.0,255.0,243.0,292.0,39.011,0.2788
British,2023,PIA,McLaren,14.0,93.603,30.266,37.378,25.959,MEDIUM,14.0,290.0,255.0,244.0,294.0,38.987,0.2517
British,2023,PIA,McLaren,15.0,93.267,30.086,37.311,25.87,MEDIUM,15.0,291.0,255.0,244.0,295.0,38.757,0.2493
British,2023,PIA,McLaren,16.0,93.005,29.927,37.276,25.802,MEDIUM,16.0,292.0,255.0,245.0,298.0,38.508,0.2404
British,2023,PIA,McLaren,17.0,92.775,29.857,37.159,25.759,MEDIUM,17.0,292.0,257.0,245.0,298.0,38.258,0.3083
British,2023,PIA,McLaren,18.0,93.019,29.992,37.231,25.796,MEDIUM,18.0,291.0,254.0,245.0,297.0,38.513,0.3148
British,2023,PIA,McLaren,19.0,92.88,30.074,37.18,25.626,MEDIUM,19.0,291.0,256.0,246.0,299.0,38.707,0.1845
British,2023,PIA,McLaren,20.0,92.66,29.79,37.239,25.631,MEDIUM,20.0,291.0,255.0,247.0,298.0,38.319,0.153
British,2023,PIA,McLaren,21.0,92.749,29.861,37.222,25.666,MEDIUM,21.0,292.0,254.0,247.0,298.0,38.598,0.1377
British,2023,PIA,McLaren,22.0,92.537,29.838,37.067,25.632,MEDIUM,22.0,291.0,256.0,246.0,296.0,38.772,0.1877
British,2023,PIA,McLaren,23.0,92.732,29.864,37.221,25.647,MEDIUM,23.0,291.0,255.0,247.0,297.0,38.992,0.1258
British,2023,PIA,McLaren,24.0,92.676,30.04,37.138,25.498,MEDIUM,24.0,291.0,257.0,246.0,300.0,38.204,0.0835
British,2023,PIA,McLaren,25.0,92.809,30.094,37.157,25.558,MEDIUM,25.0,293.0,257.0,246.0,300.0,39.002,0.103
British,2023,PIA,McLaren,26.0,93.052,29.914,37.402,25.736,MEDIUM,26.0,293.0,256.0,245.0,302.0,38.937,0.1905
British,2023,PIA,McLaren,27.0,92.844,29.936,37.305,25.603,MEDIUM,27.0,293.0,256.0,247.0,300.0,39.209,0.144
British,2023,PIA,McLaren,28.0,93.19,30.085,37.378,25.727,MEDIUM,28.0,291.0,257.0,248.0,298.0,39.316,0.2048
British,2023,PIA,McLaren,31.0,91.68,29.485,37.273,24.922,HARD,2.0,292.0,261.0,248.0,322.0,40.307,0.5991
British,2023,PIA,McLaren,39.0,91.646,29.356,36.926,25.364,HARD,10.0,302.0,259.0,250.0,306.0,40.059,0.7582
British,2023,PIA,McLaren,40.0,91.475,29.284,36.811,25.38,HARD,11.0,295.0,260.0,250.0,300.0,39.431,0.7894
British,2023,PIA,McLaren,41.0,90.85,29.043,36.68,25.127,HARD,12.0,313.0,262.0,250.0,308.0,39.378,0.8622
British,2023,PIA,McLaren,42.0,91.178,29.221,36.82,25.137,HARD,13.0,298.0,260.0,251.0,303.0,39.53,0.3502
British,2023,PIA,McLaren,43.0,91.011,29.264,36.603,25.144,HARD,14.0,300.0,262.0,249.0,305.0,38.878,0.3272
British,2023,PIA,McLaren,44.0,91.465,29.294,36.911,25.26,HARD,15.0,298.0,260.0,249.0,303.0,39.335,0.2759
British,2023,PIA,McLaren,45.0,91.406,29.352,36.8,25.254,HARD,16.0,300.0,263.0,248.0,302.0,39.478,0.2597
British,2023,PIA,McLaren,46.0,91.496,29.211,36.867,25.418,HARD,17.0,298.0,262.0,246.0,302.0,39.104,0.209
British,2023,PIA,McLaren,47.0,91.427,29.187,36.888,25.352,HARD,18.0,299.0,260.0,248.0,300.0,39.618,0.1987
British,2023,PIA,McLaren,48.0,91.159,29.228,36.655,25.276,HARD,19.0,300.0,261.0,250.0,302.0,39.141,0.134
British,2023,PIA,McLaren,49.0,91.422,29.203,36.86,25.359,HARD,20.0,298.0,262.0,249.0,298.0,39.207,0.1294
British,2023,PIA,McLaren,50.0,91.752,29.431,36.833,25.488,HARD,21.0,301.0,261.0,246.0,303.0,38.787,0.2117
British,2023,PIA,McLaren,51.0,91.305,29.211,36.743,25.351,HARD,22.0,300.0,262.0,250.0,299.0,38.281,0.2187
British,2023,PIA,McLaren,52.0,90.941,29.092,36.59,25.259,HARD,23.0,303.0,261.0,250.0,309.0,39.664,0.3028
British,2023,RUS,Mercedes,2.0,94.115,29.665,38.479,25.971,SOFT,5.0,290.0,254.0,245.0,305.0,39.666,
British,2023,RUS,Mercedes,3.0,93.096,29.375,38.04,25.681,SOFT,6.0,312.0,257.0,245.0,319.0,39.506,
British,2023,RUS,Mercedes,4.0,93.084,29.281,38.196,25.607,SOFT,7.0,298.0,256.0,246.0,317.0,40.076,0.5918
British,2023,RUS,Mercedes,5.0,94.211,29.258,38.446,26.507,SOFT,8.0,321.0,257.0,244.0,322.0,39.237,0.6208
British,2023,RUS,Mercedes,6.0,93.839,29.7,38.333,25.806,SOFT,9.0,309.0,256.0,246.0,310.0,39.557,0.5459
British,2023,RUS,Mercedes,7.0,93.432,29.58,38.128,25.724,SOFT,10.0,297.0,257.0,245.0,313.0,39.797,0.4889
British,2023,RUS,Mercedes,8.0,93.136,29.445,37.966,25.725,SOFT,11.0,306.0,258.0,245.0,317.0,39.083,0.4802
British,2023,RUS,Mercedes,9.0,93.154,29.471,37.931,25.752,SOFT,12.0,309.0,256.0,244.0,320.0,39.731,0.4643
British,2023,RUS,Mercedes,10.0,93.424,29.644,37.983,25.797,SOFT,13.0,303.0,257.0,245.0,309.0,40.443,0.2848
British,2023,RUS,Mercedes,11.0,93.089,29.499,37.901,25.689,SOFT,14.0,306.0,258.0,245.0,311.0,40.292,0.1669
British,2023,RUS,Mercedes,12.0,93.354,29.964,37.724,25.666,SOFT,15.0,297.0,257.0,245.0,309.0,40.228,0.1479
British,2023,RUS,Mercedes,13.0,93.159,29.716,37.705,25.738,SOFT,16.0,307.0,258.0,245.0,306.0,39.131,0.1445
British,2023,RUS,Mercedes,14.0,93.729,29.785,38.226,25.718,SOFT,17.0,309.0,256.0,245.0,310.0,39.466,0.2519
British,2023,RUS,Mercedes,15.0,93.27,29.856,37.796,25.618,SOFT,18.0,308.0,258.0,246.0,316.0,38.79,0.2501
British,2023,RUS,Mercedes,16.0,93.309,29.612,37.895,25.802,SOFT,19.0,316.0,258.0,245.0,323.0,39.677,0.2163
British,2023,RUS,Mercedes,17.0,93.174,29.733,37.811,25.63,SOFT,20.0,308.0,258.0,246.0,314.0,40.173,0.2328
British,2023,RUS,Mercedes,18.0,93.072,29.74,37.844,25.488,SOFT,21.0,309.0,258.0,247.0,315.0,40.002,0.2511
British,2023,RUS,Mercedes,19.0,92.807,29.856,37.379,25.572,SOFT,22.0,293.0,254.0,246.0,300.0,39.165,0.2008
British,2023,RUS,Mercedes,20.0,92.803,29.746,37.397,25.66,SOFT,23.0,293.0,252.0,247.0,297.0,39.774,0.2245
British,2023,RUS,Mercedes,21.0,92.85,29.774,37.425,25.651,SOFT,24.0,293.0,254.0,247.0,297.0,38.964,0.1708
British,2023,RUS,Mercedes,22.0,92.568,29.654,37.288,25.626,SOFT,25.0,292.0,254.0,247.0,297.0,39.359,0.1791
British,2023,RUS,Mercedes,23.0,92.683,29.682,37.421,25.58,SOFT,26.0,293.0,254.0,247.0,297.0,39.309,0.1155
British,2023,RUS,Mercedes,24.0,92.852,29.89,37.327,25.635,SOFT,27.0,292.0,254.0,246.0,297.0,39.322,0.1233
British,2023,RUS,Mercedes,25.0,92.863,29.909,37.461,25.493,SOFT,28.0,293.0,255.0,247.0,302.0,38.549,0.1322
British,2023,RUS,Mercedes,26.0,92.958,29.802,37.537,25.619,SOFT,29.0,293.0,255.0,247.0,300.0,39.913,0.1565
British,2023,RUS,Mercedes,27.0,93.062,29.871,37.552,25.639,SOFT,30.0,293.0,253.0,247.0,301.0,40.047,0.1406
British,2023,RUS,Mercedes,30.0,91.51,29.321,37.145,25.044,MEDIUM,2.0,293.0,261.0,249.0,318.0,38.947,0.6423
British,2023,RUS,Mercedes,31.0,91.8,29.104,37.339,25.357,MEDIUM,3.0,318.0,258.0,249.0,305.0,38.942,0.7261
British,2023,RUS,Mercedes,39.0,91.848,29.049,37.331,25.468,MEDIUM,11.0,311.0,260.0,251.0,309.0,39.199,0.7196
British,2023,RUS,Mercedes,40.0,91.606,29.251,37.051,25.304,MEDIUM,12.0,299.0,260.0,251.0,309.0,38.574,0.6285
British,2023,RUS,Mercedes,41.0,91.124,29.144,36.929,25.051,MEDIUM,13.0,316.0,265.0,251.0,324.0,39.454,0.2888
British,2023,RUS,Mercedes,42.0,91.188,29.144,36.948,25.096,MEDIUM,14.0,301.0,263.0,251.0,320.0,38.856,0.3392
British,2023,RUS,Mercedes,43.0,91.231,29.193,36.759,25.279,MEDIUM,15.0,301.0,262.0,250.0,308.0,38.964,0.3134
British,2023,RUS,Mercedes,44.0,91.568,29.174,37.026,25.368,MEDIUM,16.0,299.0,259.0,249.0,305.0,38.819,0.226
British,2023,RUS,Mercedes,45.0,91.718,29.201,37.067,25.45,MEDIUM,17.0,308.0,262.0,248.0,304.0,39.815,0.2613
British,2023,RUS,Mercedes,46.0,91.984,29.319,37.124,25.541,MEDIUM,18.0,296.0,260.0,248.0,299.0,38.709,0.335
British,2023,RUS,Mercedes,47.0,91.644,29.177,36.978,25.489,MEDIUM,19.0,299.0,260.0,250.0,301.0,39.569,0.2722
British,2023,RUS,Mercedes,48.0,91.569,29.189,37.001,25.379,MEDIUM,20.0,299.0,260.0,251.0,300.0,39.106,0.1722
British,2023,RUS,Mercedes,49.0,91.612,29.143,36.987,25.482,MEDIUM,21.0,300.0,260.0,250.0,298.0,39.179,0.165
British,2023,RUS,Mercedes,50.0,91.421,29.173,36.843,25.405,MEDIUM,22.0,302.0,261.0,249.0,301.0,39.244,0.2073
British,2023,RUS,Mercedes,51.0,91.563,29.089,37.001,25.473,MEDIUM,23.0,302.0,259.0,250.0,302.0,38.778,0.0854
British,2023,RUS,Mercedes,52.0,91.433,29.079,36.925,25.429,MEDIUM,24.0,305.0,262.0,250.0,308.0,39.183,0.0867
British,2023,SAI,Ferrari,2.0,94.177,29.7,38.454,26.023,MEDIUM,2.0,296.0,255.0,245.0,301.0,39.868,
British,2023,SAI,Ferrari,3.0,93.456,29.574,38.11,25.772,MEDIUM,3.0,314.0,255.0,246.0,305.0,39.108,
British,2023,SAI,Ferrari,4.0,92.975,29.401,37.915,25.659,MEDIUM,4.0,312.0,257.0,246.0,319.0,39.532,0.605
British,2023,SAI,Ferrari,5.0,93.666,29.503,38.146,26.017,MEDIUM,5.0,312.0,258.0,243.0,320.0,38.992,0.4982
British,2023,SAI,Ferrari,6.0,94.215,29.622,38.747,25.846,MEDIUM,6.0,314.0,256.0,246.0,319.0,39.668,0.5194
British,2023,SAI,Ferrari,7.0,93.427,29.545,38.158,25.724,MEDIUM,7.0,314.0,257.0,246.0,322.0,39.088,0.4501
British,2023,SAI,Ferrari,8.0,93.442,29.677,37.958,25.807,MEDIUM,8.0,313.0,255.0,246.0,304.0,39.118,0.4508
British,2023,SAI,Ferrari,9.0,93.417,29.712,37.857,25.848,MEDIUM,9.0,298.0,255.0,245.0,304.0,39.192,0.3411
British,2023,SAI,Ferrari,10.0,93.405,29.711,37.863,25.831,MEDIUM,10.0,297.0,255.0,245.0,301.0,38.87,0.3546
British,2023,SAI,Ferrari,11.0,93.279,29.661,37.89,25.728,MEDIUM,11.0,295.0,256.0,245.0,304.0,38.612,0.0657
British,2023,SAI,Ferrari,12.0,93.323,29.904,37.722,25.697,MEDIUM,12.0,298.0,255.0,246.0,303.0,38.996,0.069
British,2023,SAI,Ferrari,13.0,93.105,29.782,37.583,25.74,MEDIUM,13.0,297.0,257.0,246.0,300.0,38.232,0.126
British,2023,SAI,Ferrari,14.0,93.941,30.049,37.973,25.919,MEDIUM,14.0,293.0,255.0,246.0,298.0,39.205,0.3161
British,2023,SAI,Ferrari,15.0,93.623,30.065,37.735,25.823,MEDIUM,15.0,291.0,255.0,247.0,299.0,38.836,0.3299
British,2023,SAI,Ferrari,16.0,93.498,30.004,37.705,25.789,MEDIUM,16.0,290.0,255.0,247.0,297.0,38.695,0.315
British,2023,SAI,Ferrari,17.0,93.076,29.863,37.473,25.74,MEDIUM,17.0,291.0,257.0,247.0,299.0,37.965,0.3648
British,2023,SAI,Ferrari,18.0,93.302,29.959,37.619,25.724,MEDIUM,18.0,291.0,257.0,247.0,298.0,38.821,0.3271
British,2023,SAI,Ferrari,19.0,93.242,30.013,37.663,25.566,MEDIUM,19.0,289.0,255.0,248.0,297.0,38.365,0.2153
British,2023,SAI,Ferrari,20.0,93.007,29.784,37.571,25.652,MEDIUM,20.0,290.0,255.0,248.0,299.0,38.214,0.194
British,2023,SAI,Ferrari,21.0,93.261,29.842,37.625,25.794,MEDIUM,21.0,290.0,256.0,245.0,297.0,37.69,0.1285
British,2023,SAI,Ferrari,22.0,92.871,29.805,37.465,25.601,MEDIUM,22.0,293.0,256.0,247.0,300.0,38.45,0.1879
British,2023,SAI,Ferrari,23.0,92.755,29.738,37.491,25.526,MEDIUM,23.0,295.0,256.0,247.0,302.0,38.095,0.2234
British,2023,SAI,Ferrari,24.0,92.77,29.861,37.373,25.536,MEDIUM,24.0,295.0,256.0,247.0,303.0,38.095,0.2093
British,2023,SAI,Ferrari,25.0,93.133,29.832,37.717,25.584,MEDIUM,25.0,295.0,257.0,247.0,303.0,38.62,0.2272
British,2023,SAI,Ferrari,28.0,92.22,29.528,37.246,25.446,HARD,2.0,289.0,257.0,249.0,299.0,38.606,0.3327
British,2023,SAI,Ferrari,29.0,91.945,29.52,37.066,25.359,HARD,3.0,293.0,262.0,250.0,321.0,39.47,0.4754
British,2023,SAI,Ferrari,30.0,92.129,29.581,37.22,25.328,HARD,4.0,309.0,259.0,249.0,301.0,39.871,0.4948
British,2023,SAI,Ferrari,31.0,92.494,29.76,37.306,25.428,HARD,5.0,292.0,257.0,248.0,301.0,39.445,0.4631
British,2023,SAI,Ferrari,39.0,92.459,29.532,37.476,25.451,HARD,13.0,308.0,259.0,250.0,309.0,39.338,0.2301
British,2023,SAI,Ferrari,40.0,91.783,29.391,37.051,25.341,HARD,14.0,296.0,261.0,250.0,304.0,37.759,0.3124
British,2023,SAI,Ferrari,41.0,91.427,29.121,37.118,25.188,HARD,15.0,315.0,264.0,249.0,323.0,38.187,0.4554
British,2023,SAI,Ferrari,42.0,91.643,29.199,37.208,25.236,HARD,16.0,313.0,258.0,252.0,321.0,39.512,0.4874
British,2023,SAI,Ferrari,43.0,92.89,29.296,37.14,26.454,HARD,17.0,314.0,262.0,238.0,323.0,39.402,0.6119
British,2023,SAI,Ferrari,44.0,94.622,30.647,38.449,25.526,HARD,18.0,330.0,256.0,248.0,321.0,39.827,1.3277
British,2023,SAI,Ferrari,45.0,92.606,29.164,37.94,25.502,HARD,19.0,316.0,260.0,250.0,305.0,38.406,1.2706
British,2023,SAI,Ferrari,46.0,91.906,29.31,37.118,25.478,HARD,20.0,296.0,259.0,248.0,302.0,38.015,1.1706
British,2023,SAI,Ferrari,47.0,91.592,29.236,37.112,25.244,HARD,21.0,299.0,257.0,250.0,305.0,36.879,1.1826
