Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
British,2023,GAS,Alpine,30.0,93.299,MEDIUM,30.0,1.0,,,5.0,1,62.0,1.86,True,-0.2201,46.0,16.0,0,0,0
British,2023,GAS,Alpine,31.0,93.391,MEDIUM,31.0,1.0,6629.495,,6.0,1,60.4,1.812,False,-0.2201,46.0,15.0,0,0,1
British,2023,GAS,Alpine,32.0,126.804,SOFT,4.0,2.0,,6657.995,11.0,126,58.8,1.764,False,-0.384,46.0,14.0,0,0,0
British,2023,GAS,Alpine,33.0,128.973,SOFT,5.0,2.0,,,11.0,64,57.2,1.716,False,-0.384,46.0,13.0,0,0,0
British,2023,GAS,Alpine,34.0,125.716,SOFT,6.0,2.0,,,11.0,4,55.6,1.668,False,-0.384,46.0,12.0,1,0,0
British,2023,GAS,Alpine,35.0,137.502,SOFT,7.0,2.0,,,11.0,4,54.0,1.62,False,-0.384,46.0,11.0,1,0,0
British,2023,GAS,Alpine,36.0,144.007,SOFT,8.0,2.0,,,11.0,4,52.4,1.572,False,-0.384,46.0,10.0,1,0,0
British,2023,GAS,Alpine,37.0,145.817,SOFT,9.0,2.0,,,11.0,4,50.8,1.524,False,-0.384,46.0,9.0,1,0,0
British,2023,GAS,Alpine,38.0,133.934,SOFT,10.0,2.0,,,11.0,41,49.2,1.476,False,-0.384,46.0,8.0,0,0,0
British,2023,GAS,Alpine,39.0,92.98,SOFT,11.0,2.0,,,12.0,1,47.6,1.428,True,-0.384,46.0,7.0,0,0,0
British,2023,GAS,Alpine,40.0,92.823,SOFT,12.0,2.0,,,12.0,1,46.0,1.38,True,-0.384,46.0,6.0,0,0,0
British,2023,GAS,Alpine,41.0,91.827,SOFT,13.0,2.0,,,12.0,1,44.4,1.332,True,-0.384,46.0,5.0,0,0,0
British,2023,GAS,Alpine,42.0,91.539,SOFT,14.0,2.0,,,12.0,1,42.8,1.284,True,-0.384,46.0,4.0,0,0,0
British,2023,GAS,Alpine,43.0,91.648,SOFT,15.0,2.0,,,12.0,1,41.2,1.236,True,-0.384,46.0,3.0,0,0,0
British,2023,GAS,Alpine,44.0,92.862,SOFT,16.0,2.0,,,11.0,1,39.6,1.188,True,-0.384,46.0,2.0,0,0,0
British,2023,GAS,Alpine,45.0,96.665,SOFT,17.0,2.0,,,15.0,1,38.0,1.14,True,-0.384,46.0,1.0,0,0,0
British,2023,GAS,Alpine,46.0,,SOFT,18.0,2.0,8377.355,,18.0,1,36.4,1.092,False,-0.384,46.0,0.0,0,0,1
British,2023,PER,Red Bull Racing,1.0,104.033,MEDIUM,1.0,1.0,,,16.0,1,108.4,3.252,False,0.071,52.0,51.0,0,0,0
British,2023,PER,Red Bull Racing,2.0,95.482,MEDIUM,2.0,1.0,,,15.0,1,106.8,3.204,True,0.071,52.0,50.0,0,0,0
British,2023,PER,Red Bull Racing,3.0,94.38,MEDIUM,3.0,1.0,,,15.0,1,105.2,3.156,True,0.071,52.0,49.0,0,0,0
British,2023,PER,Red Bull Racing,4.0,94.339,MEDIUM,4.0,1.0,,,15.0,1,103.6,3.108,True,0.071,52.0,48.0,0,0,0
British,2023,PER,Red Bull Racing,5.0,94.073,MEDIUM,5.0,1.0,,,14.0,1,102.0,3.06,True,0.071,52.0,47.0,0,0,0
British,2023,PER,Red Bull Racing,6.0,93.671,MEDIUM,6.0,1.0,,,13.0,1,100.4,3.012,True,0.071,52.0,46.0,0,0,0
British,2023,PER,Red Bull Racing,7.0,93.919,MEDIUM,7.0,1.0,,,13.0,1,98.8,2.964,True,0.071,52.0,45.0,0,0,0
British,2023,PER,Red Bull Racing,8.0,93.568,MEDIUM,8.0,1.0,,,13.0,1,97.2,2.916,True,0.071,52.0,44.0,0,0,0
British,2023,PER,Red Bull Racing,9.0,93.271,MEDIUM,9.0,1.0,,,13.0,1,95.6,2.868,True,0.071,52.0,43.0,0,0,0
British,2023,PER,Red Bull Racing,10.0,93.364,MEDIUM,10.0,1.0,,,12.0,1,94.0,2.82,True,0.071,52.0,42.0,0,0,0
British,2023,PER,Red Bull Racing,11.0,93.547,MEDIUM,11.0,1.0,,,12.0,1,92.4,2.772,True,0.071,52.0,41.0,0,0,0
British,2023,PER,Red Bull Racing,12.0,93.429,MEDIUM,12.0,1.0,,,11.0,1,90.8,2.724,True,0.071,52.0,40.0,0,0,0
British,2023,PER,Red Bull Racing,13.0,93.452,MEDIUM,13.0,1.0,,,11.0,1,89.2,2.676,True,0.071,52.0,39.0,0,0,0
British,2023,PER,Red Bull Racing,14.0,93.751,MEDIUM,14.0,1.0,,,11.0,1,87.6,2.628,True,0.071,52.0,38.0,0,0,0
British,2023,PER,Red Bull Racing,15.0,93.48,MEDIUM,15.0,1.0,,,11.0,1,86.0,2.58,True,0.071,52.0,37.0,0,0,0
British,2023,PER,Red Bull Racing,16.0,93.055,MEDIUM,16.0,1.0,,,10.0,1,84.4,2.532,True,0.071,52.0,36.0,0,0,0
British,2023,PER,Red Bull Racing,17.0,93.28,MEDIUM,17.0,1.0,,,10.0,1,82.8,2.484,True,0.071,52.0,35.0,0,0,0
British,2023,PER,Red Bull Racing,18.0,93.099,MEDIUM,18.0,1.0,,,10.0,1,81.2,2.436,True,0.071,52.0,34.0,0,0,0
British,2023,PER,Red Bull Racing,19.0,93.276,MEDIUM,19.0,1.0,,,9.0,1,79.6,2.388,True,0.071,52.0,33.0,0,0,0
British,2023,PER,Red Bull Racing,20.0,93.202,MEDIUM,20.0,1.0,,,9.0,1,78.0,2.34,True,0.071,52.0,32.0,0,0,0
British,2023,PER,Red Bull Racing,21.0,93.233,MEDIUM,21.0,1.0,,,9.0,1,76.4,2.292,True,0.071,52.0,31.0,0,0,0
British,2023,PER,Red Bull Racing,22.0,93.026,MEDIUM,22.0,1.0,,,9.0,1,74.8,2.244,True,0.071,52.0,30.0,0,0,0
British,2023,PER,Red Bull Racing,23.0,93.262,MEDIUM,23.0,1.0,,,9.0,1,73.2,2.196,True,0.071,52.0,29.0,0,0,0
British,2023,PER,Red Bull Racing,24.0,92.726,MEDIUM,24.0,1.0,,,9.0,1,71.6,2.148,True,0.071,52.0,28.0,0,0,0
British,2023,PER,Red Bull Racing,25.0,92.907,MEDIUM,25.0,1.0,,,9.0,1,70.0,2.1,True,0.071,52.0,27.0,0,0,0
British,2023,PER,Red Bull Racing,26.0,92.962,MEDIUM,26.0,1.0,,,9.0,1,68.4,2.052,True,0.071,52.0,26.0,0,0,0
British,2023,PER,Red Bull Racing,27.0,92.742,MEDIUM,27.0,1.0,,,8.0,1,66.8,2.004,True,0.071,52.0,25.0,0,0,0
British,2023,PER,Red Bull Racing,28.0,92.235,MEDIUM,28.0,1.0,6349.766,,8.0,1,65.2,1.956,False,0.071,52.0,24.0,0,0,1
British,2023,PER,Red Bull Racing,29.0,110.559,SOFT,1.0,2.0,,6377.828,13.0,1,63.6,1.908,False,-0.1747,52.0,23.0,0,0,0
British,2023,PER,Red Bull Racing,30.0,91.408,SOFT,2.0,2.0,,,12.0,1,62.0,1.86,True,-0.1747,52.0,22.0,0,0,0
British,2023,PER,Red Bull Racing,31.0,91.532,SOFT,3.0,2.0,,,12.0,1,60.4,1.812,True,-0.1747,52.0,21.0,0,0,0
British,2023,PER,Red Bull Racing,32.0,104.38,SOFT,4.0,2.0,,,10.0,126,58.8,1.764,False,-0.1747,52.0,20.0,0,0,0
British,2023,PER,Red Bull Racing,33.0,128.084,SOFT,5.0,2.0,,,8.0,64,57.2,1.716,False,-0.1747,52.0,19.0,0,0,0
British,2023,PER,Red Bull Racing,34.0,125.804,SOFT,6.0,2.0,,,8.0,4,55.6,1.668,False,-0.1747,52.0,18.0,1,0,0
British,2023,PER,Red Bull Racing,35.0,142.313,SOFT,7.0,2.0,,,8.0,4,54.0,1.62,False,-0.1747,52.0,17.0,1,0,0
British,2023,PER,Red Bull Racing,36.0,145.094,SOFT,8.0,2.0,,,8.0,4,52.4,1.572,False,-0.1747,52.0,16.0,1,0,0
British,2023,PER,Red Bull Racing,37.0,145.46,SOFT,9.0,2.0,,,8.0,4,50.8,1.524,False,-0.1747,52.0,15.0,1,0,0
British,2023,PER,Red Bull Racing,38.0,136.625,SOFT,10.0,2.0,,,8.0,41,49.2,1.476,False,-0.1747,52.0,14.0,0,0,0
British,2023,PER,Red Bull Racing,39.0,92.503,SOFT,11.0,2.0,,,8.0,1,47.6,1.428,True,-0.1747,52.0,13.0,0,0,0
British,2023,PER,Red Bull Racing,40.0,91.909,SOFT,12.0,2.0,,,8.0,1,46.0,1.38,True,-0.1747,52.0,12.0,0,0,0
British,2023,PER,Red Bull Racing,41.0,91.391,SOFT,13.0,2.0,,,8.0,1,44.4,1.332,True,-0.1747,52.0,11.0,0,0,0
British,2023,PER,Red Bull Racing,42.0,91.716,SOFT,14.0,2.0,,,8.0,1,42.8,1.284,True,-0.1747,52.0,10.0,0,0,0
British,2023,PER,Red Bull Racing,43.0,92.005,SOFT,15.0,2.0,,,7.0,1,41.2,1.236,True,-0.1747,52.0,9.0,0,0,0
British,2023,PER,Red Bull Racing,44.0,91.712,SOFT,16.0,2.0,,,7.0,1,39.6,1.188,True,-0.1747,52.0,8.0,0,0,0
British,2023,PER,Red Bull Racing,45.0,91.571,SOFT,17.0,2.0,,,7.0,1,38.0,1.14,True,-0.1747,52.0,7.0,0,0,0
British,2023,PER,Red Bull Racing,46.0,91.675,SOFT,18.0,2.0,,,6.0,1,36.4,1.092,True,-0.1747,52.0,6.0,0,0,0
British,2023,PER,Red Bull Racing,47.0,91.505,SOFT,19.0,2.0,,,6.0,1,34.8,1.044,True,-0.1747,52.0,5.0,0,0,0
British,2023,PER,Red Bull Racing,48.0,91.209,SOFT,20.0,2.0,,,6.0,1,33.2,0.996,True,-0.1747,52.0,4.0,0,0,0
British,2023,PER,Red Bull Racing,49.0,91.36,SOFT,21.0,2.0,,,6.0,1,31.6,0.948,True,-0.1747,52.0,3.0,0,0,0
British,2023,PER,Red Bull Racing,50.0,91.139,SOFT,22.0,2.0,,,6.0,1,30.0,0.9,True,-0.1747,52.0,2.0,0,0,0
British,2023,PER,Red Bull Racing,51.0,90.914,SOFT,23.0,2.0,,,6.0,1,28.4,0.852,True,-0.1747,52.0,1.0,0,0,0
British,2023,PER,Red Bull Racing,52.0,91.188,SOFT,24.0,2.0,,,6.0,1,26.8,0.804,True,-0.1747,52.0,0.0,0,0,0
British,2023,ALO,Aston Martin,1.0,100.026,MEDIUM,2.0,1.0,,,7.0,1,108.4,3.252,False,-0.1366,52.0,51.0,0,0,0
British,2023,ALO,Aston Martin,2.0,94.419,MEDIUM,3.0,1.0,,,7.0,1,106.8,3.204,True,-0.1366,52.0,50.0,0,0,0
British,2023,ALO,Aston Martin,3.0,93.424,MEDIUM,4.0,1.0,,,7.0,1,105.2,3.156,True,-0.1366,52.0,49.0,0,0,0
British,2023,ALO,Aston Martin,4.0,93.156,MEDIUM,5.0,1.0,,,7.0,1,103.6,3.108,True,-0.1366,52.0,48.0,0,0,0
British,2023,ALO,Aston Martin,5.0,94.157,MEDIUM,6.0,1.0,,,7.0,1,102.0,3.06,True,-0.1366,52.0,47.0,0,0,0
British,2023,ALO,Aston Martin,6.0,94.636,MEDIUM,7.0,1.0,,,7.0,1,100.4,3.012,True,-0.1366,52.0,46.0,0,0,0
British,2023,ALO,Aston Martin,7.0,94.645,MEDIUM,8.0,1.0,,,8.0,1,98.8,2.964,True,-0.1366,52.0,45.0,0,0,0
British,2023,ALO,Aston Martin,8.0,94.019,MEDIUM,9.0,1.0,,,8.0,1,97.2,2.916,True,-0.1366,52.0,44.0,0,0,0
British,2023,ALO,Aston Martin,9.0,93.657,MEDIUM,10.0,1.0,,,8.0,1,95.6,2.868,True,-0.1366,52.0,43.0,0,0,0
British,2023,ALO,Aston Martin,10.0,93.711,MEDIUM,11.0,1.0,,,8.0,1,94.0,2.82,True,-0.1366,52.0,42.0,0,0,0
British,2023,ALO,Aston Martin,11.0,93.737,MEDIUM,12.0,1.0,,,8.0,1,92.4,2.772,True,-0.1366,52.0,41.0,0,0,0
British,2023,ALO,Aston Martin,12.0,93.951,MEDIUM,13.0,1.0,,,8.0,1,90.8,2.724,True,-0.1366,52.0,40.0,0,0,0
British,2023,ALO,Aston Martin,13.0,93.565,MEDIUM,14.0,1.0,,,8.0,1,89.2,2.676,True,-0.1366,52.0,39.0,0,0,0
British,2023,ALO,Aston Martin,14.0,93.88,MEDIUM,15.0,1.0,,,8.0,1,87.6,2.628,True,-0.1366,52.0,38.0,0,0,0
British,2023,ALO,Aston Martin,15.0,93.736,MEDIUM,16.0,1.0,,,8.0,1,86.0,2.58,True,-0.1366,52.0,37.0,0,0,0
British,2023,ALO,Aston Martin,16.0,93.437,MEDIUM,17.0,1.0,,,8.0,1,84.4,2.532,True,-0.1366,52.0,36.0,0,0,0
British,2023,ALO,Aston Martin,17.0,93.188,MEDIUM,18.0,1.0,,,8.0,1,82.8,2.484,True,-0.1366,52.0,35.0,0,0,0
British,2023,ALO,Aston Martin,18.0,93.317,MEDIUM,19.0,1.0,,,8.0,1,81.2,2.436,True,-0.1366,52.0,34.0,0,0,0
British,2023,ALO,Aston Martin,19.0,93.185,MEDIUM,20.0,1.0,,,7.0,1,79.6,2.388,True,-0.1366,52.0,33.0,0,0,0
British,2023,ALO,Aston Martin,20.0,93.016,MEDIUM,21.0,1.0,,,7.0,1,78.0,2.34,True,-0.1366,52.0,32.0,0,0,0
British,2023,ALO,Aston Martin,21.0,93.19,MEDIUM,22.0,1.0,,,7.0,1,76.4,2.292,True,-0.1366,52.0,31.0,0,0,0
British,2023,ALO,Aston Martin,22.0,93.092,MEDIUM,23.0,1.0,,,7.0,1,74.8,2.244,True,-0.1366,52.0,30.0,0,0,0
British,2023,ALO,Aston Martin,23.0,93.026,MEDIUM,24.0,1.0,,,7.0,1,73.2,2.196,True,-0.1366,52.0,29.0,0,0,0
British,2023,ALO,Aston Martin,24.0,93.017,MEDIUM,25.0,1.0,,,7.0,1,71.6,2.148,True,-0.1366,52.0,28.0,0,0,0
British,2023,ALO,Aston Martin,25.0,93.078,MEDIUM,26.0,1.0,,,7.0,1,70.0,2.1,True,-0.1366,52.0,27.0,0,0,0
British,2023,ALO,Aston Martin,26.0,93.152,MEDIUM,27.0,1.0,,,7.0,1,68.4,2.052,True,-0.1366,52.0,26.0,0,0,0
British,2023,ALO,Aston Martin,27.0,92.914,MEDIUM,28.0,1.0,,,6.0,1,66.8,2.004,True,-0.1366,52.0,25.0,0,0,0
British,2023,ALO,Aston Martin,28.0,92.744,MEDIUM,29.0,1.0,,,6.0,1,65.2,1.956,True,-0.1366,52.0,24.0,0,0,0
