Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
Italian,2023,ALO,Aston Martin,22.0,107.272,HARD,4.0,2.0,,6807.799,12.0,1,74.8,2.244,False,-0.264,51.0,29.0,0,0,0
Italian,2023,ALO,Aston Martin,23.0,86.849,HARD,5.0,2.0,,,12.0,1,73.2,2.196,True,-0.264,51.0,28.0,0,0,0
Italian,2023,ALO,Aston Martin,24.0,86.949,HARD,6.0,2.0,,,11.0,1,71.6,2.148,True,-0.264,51.0,27.0,0,0,0
Italian,2023,ALO,Aston Martin,25.0,86.899,HARD,7.0,2.0,,,11.0,1,70.0,2.1,True,-0.264,51.0,26.0,0,0,0
Italian,2023,ALO,Aston Martin,26.0,86.792,HARD,8.0,2.0,,,10.0,1,68.4,2.052,True,-0.264,51.0,25.0,0,0,0
Italian,2023,ALO,Aston Martin,27.0,86.666,HARD,9.0,2.0,,,10.0,1,66.8,2.004,True,-0.264,51.0,24.0,0,0,0
Italian,2023,ALO,Aston Martin,28.0,86.723,HARD,10.0,2.0,,,9.0,1,65.2,1.956,True,-0.264,51.0,23.0,0,0,0
Italian,2023,ALO,Aston Martin,29.0,86.997,HARD,11.0,2.0,,,10.0,1,63.6,1.908,True,-0.264,51.0,22.0,0,0,0
Italian,2023,ALO,Aston Martin,30.0,86.915,HARD,12.0,2.0,,,10.0,1,62.0,1.86,True,-0.264,51.0,21.0,0,0,0
Italian,2023,ALO,Aston Martin,31.0,86.848,HARD,13.0,2.0,,,10.0,1,60.4,1.812,True,-0.264,51.0,20.0,0,0,0
Italian,2023,ALO,Aston Martin,32.0,86.747,HARD,14.0,2.0,,,10.0,1,58.8,1.764,True,-0.264,51.0,19.0,0,0,0
Italian,2023,ALO,Aston Martin,33.0,86.769,HARD,15.0,2.0,,,10.0,1,57.2,1.716,True,-0.264,51.0,18.0,0,0,0
Italian,2023,ALO,Aston Martin,34.0,86.563,HARD,16.0,2.0,,,10.0,1,55.6,1.668,True,-0.264,51.0,17.0,0,0,0
Italian,2023,ALO,Aston Martin,35.0,86.517,HARD,17.0,2.0,,,10.0,1,54.0,1.62,True,-0.264,51.0,16.0,0,0,0
Italian,2023,ALO,Aston Martin,36.0,86.457,HARD,18.0,2.0,,,10.0,1,52.4,1.572,True,-0.264,51.0,15.0,0,0,0
Italian,2023,ALO,Aston Martin,37.0,86.38,HARD,19.0,2.0,,,10.0,1,50.8,1.524,True,-0.264,51.0,14.0,0,0,0
Italian,2023,ALO,Aston Martin,38.0,86.574,HARD,20.0,2.0,,,10.0,1,49.2,1.476,True,-0.264,51.0,13.0,0,0,0
Italian,2023,ALO,Aston Martin,39.0,86.707,HARD,21.0,2.0,,,10.0,1,47.6,1.428,True,-0.264,51.0,12.0,0,0,0
Italian,2023,ALO,Aston Martin,40.0,86.61,HARD,22.0,2.0,,,10.0,1,46.0,1.38,True,-0.264,51.0,11.0,0,0,0
Italian,2023,ALO,Aston Martin,41.0,86.815,HARD,23.0,2.0,,,9.0,1,44.4,1.332,True,-0.264,51.0,10.0,0,0,0
Italian,2023,ALO,Aston Martin,42.0,86.403,HARD,24.0,2.0,,,9.0,1,42.8,1.284,True,-0.264,51.0,9.0,0,0,0
Italian,2023,ALO,Aston Martin,43.0,86.105,HARD,25.0,2.0,,,9.0,1,41.2,1.236,True,-0.264,51.0,8.0,0,0,0
Italian,2023,ALO,Aston Martin,44.0,86.155,HARD,26.0,2.0,,,9.0,1,39.6,1.188,True,-0.264,51.0,7.0,0,0,0
Italian,2023,ALO,Aston Martin,45.0,86.277,HARD,27.0,2.0,,,9.0,1,38.0,1.14,True,-0.264,51.0,6.0,0,0,0
Italian,2023,ALO,Aston Martin,46.0,86.453,HARD,28.0,2.0,,,9.0,1,36.4,1.092,True,-0.264,51.0,5.0,0,0,0
Italian,2023,ALO,Aston Martin,47.0,86.912,HARD,29.0,2.0,,,9.0,1,34.8,1.044,True,-0.264,51.0,4.0,0,0,0
Italian,2023,ALO,Aston Martin,48.0,87.183,HARD,30.0,2.0,,,9.0,1,33.2,0.996,True,-0.264,51.0,3.0,0,0,0
Italian,2023,ALO,Aston Martin,49.0,87.245,HARD,31.0,2.0,,,9.0,1,31.6,0.948,True,-0.264,51.0,2.0,0,0,0
Italian,2023,ALO,Aston Martin,50.0,87.36,HARD,32.0,2.0,,,9.0,1,30.0,0.9,True,-0.264,51.0,1.0,0,0,0
Italian,2023,ALO,Aston Martin,51.0,87.395,HARD,33.0,2.0,,,9.0,1,28.4,0.852,True,-0.264,51.0,0.0,0,0,0
Italian,2023,LEC,Ferrari,1.0,88.755,MEDIUM,1.0,1.0,,,3.0,1,108.4,3.252,False,-0.0454,51.0,50.0,0,0,0
Italian,2023,LEC,Ferrari,2.0,86.312,MEDIUM,2.0,1.0,,,3.0,1,106.8,3.204,True,-0.0454,51.0,49.0,0,0,0
Italian,2023,LEC,Ferrari,3.0,85.719,MEDIUM,3.0,1.0,,,3.0,1,105.2,3.156,True,-0.0454,51.0,48.0,0,0,0
Italian,2023,LEC,Ferrari,4.0,86.025,MEDIUM,4.0,1.0,,,3.0,1,103.6,3.108,True,-0.0454,51.0,47.0,0,0,0
Italian,2023,LEC,Ferrari,5.0,86.266,MEDIUM,5.0,1.0,,,3.0,1,102.0,3.06,True,-0.0454,51.0,46.0,0,0,0
Italian,2023,LEC,Ferrari,6.0,86.483,MEDIUM,6.0,1.0,,,3.0,1,100.4,3.012,True,-0.0454,51.0,45.0,0,0,0
Italian,2023,LEC,Ferrari,7.0,86.473,MEDIUM,7.0,1.0,,,3.0,1,98.8,2.964,True,-0.0454,51.0,44.0,0,0,0
Italian,2023,LEC,Ferrari,8.0,85.972,MEDIUM,8.0,1.0,,,3.0,1,97.2,2.916,True,-0.0454,51.0,43.0,0,0,0
Italian,2023,LEC,Ferrari,9.0,86.678,MEDIUM,9.0,1.0,,,3.0,1,95.6,2.868,True,-0.0454,51.0,42.0,0,0,0
Italian,2023,LEC,Ferrari,10.0,86.787,MEDIUM,10.0,1.0,,,3.0,1,94.0,2.82,True,-0.0454,51.0,41.0,0,0,0
Italian,2023,LEC,Ferrari,11.0,86.838,MEDIUM,11.0,1.0,,,3.0,1,92.4,2.772,True,-0.0454,51.0,40.0,0,0,0
Italian,2023,LEC,Ferrari,12.0,86.694,MEDIUM,12.0,1.0,,,3.0,1,90.8,2.724,True,-0.0454,51.0,39.0,0,0,0
Italian,2023,LEC,Ferrari,13.0,86.557,MEDIUM,13.0,1.0,,,3.0,1,89.2,2.676,True,-0.0454,51.0,38.0,0,0,0
Italian,2023,LEC,Ferrari,14.0,86.94,MEDIUM,14.0,1.0,,,3.0,1,87.6,2.628,True,-0.0454,51.0,37.0,0,0,0
Italian,2023,LEC,Ferrari,15.0,87.314,MEDIUM,15.0,1.0,,,3.0,1,86.0,2.58,True,-0.0454,51.0,36.0,0,0,0
Italian,2023,LEC,Ferrari,16.0,87.155,MEDIUM,16.0,1.0,,,3.0,1,84.4,2.532,True,-0.0454,51.0,35.0,0,0,0
Italian,2023,LEC,Ferrari,17.0,87.67,MEDIUM,17.0,1.0,,,3.0,1,82.8,2.484,True,-0.0454,51.0,34.0,0,0,0
Italian,2023,LEC,Ferrari,18.0,87.498,MEDIUM,18.0,1.0,,,3.0,1,81.2,2.436,True,-0.0454,51.0,33.0,0,0,0
Italian,2023,LEC,Ferrari,19.0,87.702,MEDIUM,19.0,1.0,,,2.0,1,79.6,2.388,True,-0.0454,51.0,32.0,0,0,0
Italian,2023,LEC,Ferrari,20.0,91.155,MEDIUM,20.0,1.0,6679.066,,3.0,1,78.0,2.34,False,-0.0454,51.0,31.0,0,0,1
Italian,2023,LEC,Ferrari,21.0,105.842,HARD,1.0,2.0,,6702.956,8.0,1,76.4,2.292,False,0.0676,51.0,30.0,0,0,0
Italian,2023,LEC,Ferrari,22.0,85.742,HARD,2.0,2.0,,,6.0,1,74.8,2.244,True,0.0676,51.0,29.0,0,0,0
Italian,2023,LEC,Ferrari,23.0,85.807,HARD,3.0,2.0,,,5.0,1,73.2,2.196,True,0.0676,51.0,28.0,0,0,0
Italian,2023,LEC,Ferrari,24.0,85.933,HARD,4.0,2.0,,,4.0,1,71.6,2.148,True,0.0676,51.0,27.0,0,0,0
Italian,2023,LEC,Ferrari,25.0,86.061,HARD,5.0,2.0,,,4.0,1,70.0,2.1,True,0.0676,51.0,26.0,0,0,0
Italian,2023,LEC,Ferrari,26.0,85.763,HARD,6.0,2.0,,,4.0,1,68.4,2.052,True,0.0676,51.0,25.0,0,0,0
Italian,2023,LEC,Ferrari,27.0,86.234,HARD,7.0,2.0,,,3.0,1,66.8,2.004,True,0.0676,51.0,24.0,0,0,0
Italian,2023,LEC,Ferrari,28.0,85.663,HARD,8.0,2.0,,,3.0,1,65.2,1.956,True,0.0676,51.0,23.0,0,0,0
Italian,2023,LEC,Ferrari,29.0,85.814,HARD,9.0,2.0,,,3.0,1,63.6,1.908,True,0.0676,51.0,22.0,0,0,0
Italian,2023,LEC,Ferrari,30.0,85.782,HARD,10.0,2.0,,,3.0,1,62.0,1.86,True,0.0676,51.0,21.0,0,0,0
Italian,2023,LEC,Ferrari,31.0,86.496,HARD,11.0,2.0,,,3.0,1,60.4,1.812,True,0.0676,51.0,20.0,0,0,0
Italian,2023,LEC,Ferrari,32.0,86.869,HARD,12.0,2.0,,,4.0,1,58.8,1.764,True,0.0676,51.0,19.0,0,0,0
Italian,2023,LEC,Ferrari,33.0,85.962,HARD,13.0,2.0,,,4.0,1,57.2,1.716,True,0.0676,51.0,18.0,0,0,0
Italian,2023,LEC,Ferrari,34.0,85.851,HARD,14.0,2.0,,,4.0,1,55.6,1.668,True,0.0676,51.0,17.0,0,0,0
Italian,2023,LEC,Ferrari,35.0,85.85,HARD,15.0,2.0,,,4.0,1,54.0,1.62,True,0.0676,51.0,16.0,0,0,0
Italian,2023,LEC,Ferrari,36.0,85.631,HARD,16.0,2.0,,,4.0,1,52.4,1.572,True,0.0676,51.0,15.0,0,0,0
Italian,2023,LEC,Ferrari,37.0,85.671,HARD,17.0,2.0,,,4.0,1,50.8,1.524,True,0.0676,51.0,14.0,0,0,0
Italian,2023,LEC,Ferrari,38.0,85.58,HARD,18.0,2.0,,,4.0,1,49.2,1.476,True,0.0676,51.0,13.0,0,0,0
Italian,2023,LEC,Ferrari,39.0,85.629,HARD,19.0,2.0,,,4.0,1,47.6,1.428,True,0.0676,51.0,12.0,0,0,0
Italian,2023,LEC,Ferrari,40.0,85.728,HARD,20.0,2.0,,,4.0,1,46.0,1.38,True,0.0676,51.0,11.0,0,0,0
Italian,2023,LEC,Ferrari,41.0,86.511,HARD,21.0,2.0,,,4.0,1,44.4,1.332,True,0.0676,51.0,10.0,0,0,0
Italian,2023,LEC,Ferrari,42.0,86.448,HARD,22.0,2.0,,,4.0,1,42.8,1.284,True,0.0676,51.0,9.0,0,0,0
Italian,2023,LEC,Ferrari,43.0,86.597,HARD,23.0,2.0,,,4.0,1,41.2,1.236,True,0.0676,51.0,8.0,0,0,0
Italian,2023,LEC,Ferrari,44.0,86.586,HARD,24.0,2.0,,,4.0,1,39.6,1.188,True,0.0676,51.0,7.0,0,0,0
Italian,2023,LEC,Ferrari,45.0,86.321,HARD,25.0,2.0,,,4.0,1,38.0,1.14,True,0.0676,51.0,6.0,0,0,0
Italian,2023,LEC,Ferrari,46.0,86.58,HARD,26.0,2.0,,,4.0,1,36.4,1.092,True,0.0676,51.0,5.0,0,0,0
Italian,2023,LEC,Ferrari,47.0,87.371,HARD,27.0,2.0,,,4.0,1,34.8,1.044,True,0.0676,51.0,4.0,0,0,0
Italian,2023,LEC,Ferrari,48.0,86.828,HARD,28.0,2.0,,,4.0,1,33.2,0.996,True,0.0676,51.0,3.0,0,0,0
Italian,2023,LEC,Ferrari,49.0,86.633,HARD,29.0,2.0,,,4.0,1,31.6,0.948,True,0.0676,51.0,2.0,0,0,0
Italian,2023,LEC,Ferrari,50.0,86.961,HARD,30.0,2.0,,,4.0,1,30.0,0.9,True,0.0676,51.0,1.0,0,0,0
Italian,2023,LEC,Ferrari,51.0,86.783,HARD,31.0,2.0,,,4.0,1,28.4,0.852,True,0.0676,51.0,0.0,0,0,0
Italian,2023,STR,Aston Martin,1.0,96.787,MEDIUM,1.0,1.0,,,19.0,1,108.4,3.252,False,-0.2568,51.0,50.0,0,0,0
Italian,2023,STR,Aston Martin,2.0,88.953,MEDIUM,2.0,1.0,,,19.0,1,106.8,3.204,True,-0.2568,51.0,49.0,0,0,0
Italian,2023,STR,Aston Martin,3.0,88.614,MEDIUM,3.0,1.0,,,19.0,1,105.2,3.156,True,-0.2568,51.0,48.0,0,0,0
Italian,2023,STR,Aston Martin,4.0,87.725,MEDIUM,4.0,1.0,,,18.0,1,103.6,3.108,True,-0.2568,51.0,47.0,0,0,0
Italian,2023,STR,Aston Martin,5.0,87.574,MEDIUM,5.0,1.0,,,18.0,1,102.0,3.06,True,-0.2568,51.0,46.0,0,0,0
Italian,2023,STR,Aston Martin,6.0,87.656,MEDIUM,6.0,1.0,,,18.0,1,100.4,3.012,True,-0.2568,51.0,45.0,0,0,0
Italian,2023,STR,Aston Martin,7.0,87.1,MEDIUM,7.0,1.0,,,18.0,1,98.8,2.964,True,-0.2568,51.0,44.0,0,0,0
Italian,2023,STR,Aston Martin,8.0,87.362,MEDIUM,8.0,1.0,,,18.0,1,97.2,2.916,True,-0.2568,51.0,43.0,0,0,0
Italian,2023,STR,Aston Martin,9.0,87.312,MEDIUM,9.0,1.0,,,18.0,1,95.6,2.868,True,-0.2568,51.0,42.0,0,0,0
Italian,2023,STR,Aston Martin,10.0,87.539,MEDIUM,10.0,1.0,,,17.0,1,94.0,2.82,True,-0.2568,51.0,41.0,0,0,0
Italian,2023,STR,Aston Martin,11.0,87.369,MEDIUM,11.0,1.0,,,16.0,1,92.4,2.772,True,-0.2568,51.0,40.0,0,0,0
Italian,2023,STR,Aston Martin,12.0,87.81,MEDIUM,12.0,1.0,,,16.0,1,90.8,2.724,True,-0.2568,51.0,39.0,0,0,0
Italian,2023,STR,Aston Martin,13.0,88.222,MEDIUM,13.0,1.0,,,16.0,1,89.2,2.676,True,-0.2568,51.0,38.0,0,0,0
Italian,2023,STR,Aston Martin,14.0,88.057,MEDIUM,14.0,1.0,,,14.0,1,87.6,2.628,True,-0.2568,51.0,37.0,0,0,0
Italian,2023,STR,Aston Martin,15.0,88.179,MEDIUM,15.0,1.0,,,13.0,1,86.0,2.58,True,-0.2568,51.0,36.0,0,0,0
Italian,2023,STR,Aston Martin,16.0,88.08,MEDIUM,16.0,1.0,,,12.0,1,84.4,2.532,True,-0.2568,51.0,35.0,0,0,0
Italian,2023,STR,Aston Martin,17.0,87.909,MEDIUM,17.0,1.0,,,12.0,1,82.8,2.484,True,-0.2568,51.0,34.0,0,0,0
Italian,2023,STR,Aston Martin,18.0,88.401,MEDIUM,18.0,1.0,,,12.0,1,81.2,2.436,True,-0.2568,51.0,33.0,0,0,0
Italian,2023,STR,Aston Martin,19.0,88.05,MEDIUM,19.0,1.0,,,12.0,1,79.6,2.388,True,-0.2568,51.0,32.0,0,0,0
Italian,2023,STR,Aston Martin,20.0,93.026,MEDIUM,20.0,1.0,6709.784,,13.0,1,78.0,2.34,False,-0.2568,51.0,31.0,0,0,1
Italian,2023,STR,Aston Martin,21.0,108.851,HARD,5.0,2.0,,6735.471,18.0,1,76.4,2.292,False,-0.1674,51.0,30.0,0,0,0
Italian,2023,STR,Aston Martin,22.0,86.742,HARD,6.0,2.0,,,18.0,1,74.8,2.244,True,-0.1674,51.0,29.0,0,0,0
Italian,2023,STR,Aston Martin,23.0,86.968,HARD,7.0,2.0,,,18.0,1,73.2,2.196,True,-0.1674,51.0,28.0,0,0,0
Italian,2023,STR,Aston Martin,24.0,87.34,HARD,8.0,2.0,,,18.0,1,71.6,2.148,True,-0.1674,51.0,27.0,0,0,0
Italian,2023,STR,Aston Martin,25.0,87.176,HARD,9.0,2.0,,,17.0,1,70.0,2.1,True,-0.1674,51.0,26.0,0,0,0
Italian,2023,STR,Aston Martin,26.0,87.259,HARD,10.0,2.0,,,17.0,1,68.4,2.052,True,-0.1674,51.0,25.0,0,0,0
Italian,2023,STR,Aston Martin,27.0,86.675,HARD,11.0,2.0,,,17.0,1,66.8,2.004,True,-0.1674,51.0,24.0,0,0,0
Italian,2023,STR,Aston Martin,28.0,87.085,HARD,12.0,2.0,,,17.0,1,65.2,1.956,True,-0.1674,51.0,23.0,0,0,0
Italian,2023,STR,Aston Martin,29.0,86.809,HARD,13.0,2.0,,,17.0,1,63.6,1.908,True,-0.1674,51.0,22.0,0,0,0
Italian,2023,STR,Aston Martin,30.0,86.924,HARD,14.0,2.0,,,17.0,1,62.0,1.86,True,-0.1674,51.0,21.0,0,0,0
Italian,2023,STR,Aston Martin,31.0,86.617,HARD,15.0,2.0,,,16.0,1,60.4,1.812,True,-0.1674,51.0,20.0,0,0,0
Italian,2023,STR,Aston Martin,32.0,86.832,HARD,16.0,2.0,,,16.0,1,58.8,1.764,True,-0.1674,51.0,19.0,0,0,0
Italian,2023,STR,Aston Martin,33.0,87.121,HARD,17.0,2.0,,,16.0,1,57.2,1.716,True,-0.1674,51.0,18.0,0,0,0
Italian,2023,STR,Aston Martin,34.0,87.298,HARD,18.0,2.0,,,14.0,1,55.6,1.668,True,-0.1674,51.0,17.0,0,0,0
Italian,2023,STR,Aston Martin,35.0,86.97,HARD,19.0,2.0,,,14.0,1,54.0,1.62,True,-0.1674,51.0,16.0,0,0,0
Italian,2023,STR,Aston Martin,36.0,87.096,HARD,20.0,2.0,,,14.0,1,52.4,1.572,True,-0.1674,51.0,15.0,0,0,0
Italian,2023,STR,Aston Martin,37.0,87.373,HARD,21.0,2.0,,,14.0,1,50.8,1.524,True,-0.1674,51.0,14.0,0,0,0
Italian,2023,STR,Aston Martin,38.0,86.902,HARD,22.0,2.0,,,13.0,1,49.2,1.476,True,-0.1674,51.0,13.0,0,0,0
Italian,2023,STR,Aston Martin,39.0,86.904,HARD,23.0,2.0,,,13.0,1,47.6,1.428,True,-0.1674,51.0,12.0,0,0,0
Italian,2023,STR,Aston Martin,40.0,87.072,HARD,24.0,2.0,,,13.0,1,46.0,1.38,True,-0.1674,51.0,11.0,0,0,0
Italian,2023,STR,Aston Martin,41.0,86.916,HARD,25.0,2.0,,,13.0,1,44.4,1.332,True,-0.1674,51.0,10.0,0,0,0
Italian,2023,STR,Aston Martin,42.0,87.067,HARD,26.0,2.0,,,12.0,1,42.8,1.284,True,-0.1674,51.0,9.0,0,0,0
Italian,2023,STR,Aston Martin,43.0,91.134,HARD,27.0,2.0,,,12.0,1,41.2,1.236,True,-0.1674,51.0,8.0,0,0,0
Italian,2023,STR,Aston Martin,44.0,88.214,HARD,28.0,2.0,,,13.0,1,39.6,1.188,True,-0.1674,51.0,7.0,0,0,0
Italian,2023,STR,Aston Martin,45.0,88.336,HARD,29.0,2.0,,,14.0,1,38.0,1.14,True,-0.1674,51.0,6.0,0,0,0
Italian,2023,STR,Aston Martin,46.0,87.153,HARD,30.0,2.0,,,14.0,1,36.4,1.092,True,-0.1674,51.0,5.0,0,0,0
Italian,2023,STR,Aston Martin,47.0,87.267,HARD,31.0,2.0,,,14.0,1,34.8,1.044,True,-0.1674,51.0,4.0,0,0,0
Italian,2023,STR,Aston Martin,48.0,87.59,HARD,32.0,2.0,,,14.0,1,33.2,0.996,True,-0.1674,51.0,3.0,0,0,0
Italian,2023,STR,Aston Martin,49.0,89.467,HARD,33.0,2.0,,,14.0,1,31.6,0.948,True,-0.1674,51.0,2.0,0,0,0
Italian,2023,STR,Aston Martin,50.0,90.865,HARD,34.0,2.0,,,16.0,1,30.0,0.9,True,-0.1674,51.0,1.0,0,0,0
Italian,2023,STR,Aston Martin,51.0,,HARD,35.0,2.0,,,,1,28.4,0.852,False,-0.1674,51.0,0.0,0,0,0
Italian,2023,SAR,Williams,1.0,94.407,MEDIUM,4.0,1.0,,,13.0,1,108.4,3.252,False,-0.3322,51.0,50.0,0,0,0
Italian,2023,SAR,Williams,2.0,88.08,MEDIUM,5.0,1.0,,,13.0,1,106.8,3.204,True,-0.3322,51.0,49.0,0,0,0
Italian,2023,SAR,Williams,3.0,87.647,MEDIUM,6.0,1.0,,,13.0,1,105.2,3.156,True,-0.3322,51.0,48.0,0,0,0
Italian,2023,SAR,Williams,4.0,87.389,MEDIUM,7.0,1.0,,,13.0,1,103.6,3.108,True,-0.3322,51.0,47.0,0,0,0
Italian,2023,SAR,Williams,5.0,87.17,MEDIUM,8.0,1.0,,,13.0,1,102.0,3.06,True,-0.3322,51.0,46.0,0,0,0
Italian,2023,SAR,Williams,6.0,87.135,MEDIUM,9.0,1.0,,,13.0,1,100.4,3.012,True,-0.3322,51.0,45.0,0,0,0
Italian,2023,SAR,Williams,7.0,87.251,MEDIUM,10.0,1.0,,,13.0,1,98.8,2.964,True,-0.3322,51.0,44.0,0,0,0
Italian,2023,SAR,Williams,8.0,87.233,MEDIUM,11.0,1.0,,,13.0,1,97.2,2.916,True,-0.3322,51.0,43.0,0,0,0
Italian,2023,SAR,Williams,9.0,87.459,MEDIUM,12.0,1.0,,,13.0,1,95.6,2.868,True,-0.3322,51.0,42.0,0,0,0
Italian,2023,SAR,Williams,10.0,87.685,MEDIUM,13.0,1.0,,,13.0,1,94.0,2.82,True,-0.3322,51.0,41.0,0,0,0
Italian,2023,SAR,Williams,11.0,87.804,MEDIUM,14.0,1.0,,,13.0,1,92.4,2.772,True,-0.3322,51.0,40.0,0,0,0
Italian,2023,SAR,Williams,12.0,88.694,MEDIUM,15.0,1.0,,,13.0,1,90.8,2.724,True,-0.3322,51.0,39.0,0,0,0
Italian,2023,SAR,Williams,13.0,87.799,MEDIUM,16.0,1.0,,,12.0,1,89.2,2.676,True,-0.3322,51.0,38.0,0,0,0
Italian,2023,SAR,Williams,14.0,93.074,MEDIUM,17.0,1.0,6176.978,,15.0,1,87.6,2.628,False,-0.3322,51.0,37.0,0,0,1
Italian,2023,SAR,Williams,15.0,107.389,HARD,4.0,2.0,,6201.681,16.0,1,86.0,2.58,False,-0.2918,51.0,36.0,0,0,0
Italian,2023,SAR,Williams,16.0,86.84,HARD,5.0,2.0,,,16.0,1,84.4,2.532,True,-0.2918,51.0,35.0,0,0,0
Italian,2023,SAR,Williams,17.0,87.0,HARD,6.0,2.0,,,16.0,1,82.8,2.484,True,-0.2918,51.0,34.0,0,0,0
Italian,2023,SAR,Williams,18.0,86.906,HARD,7.0,2.0,,,16.0,1,81.2,2.436,True,-0.2918,51.0,33.0,0,0,0
Italian,2023,SAR,Williams,19.0,87.165,HARD,8.0,2.0,,,16.0,1,79.6,2.388,True,-0.2918,51.0,32.0,0,0,0
Italian,2023,SAR,Williams,20.0,87.28,HARD,9.0,2.0,,,16.0,1,78.0,2.34,True,-0.2918,51.0,31.0,0,0,0
Italian,2023,SAR,Williams,21.0,87.363,HARD,10.0,2.0,,,15.0,1,76.4,2.292,True,-0.2918,51.0,30.0,0,0,0
Italian,2023,SAR,Williams,22.0,87.465,HARD,11.0,2.0,,,15.0,1,74.8,2.244,True,-0.2918,51.0,29.0,0,0,0
Italian,2023,SAR,Williams,23.0,87.149,HARD,12.0,2.0,,,15.0,1,73.2,2.196,True,-0.2918,51.0,28.0,0,0,0
Italian,2023,SAR,Williams,24.0,87.104,HARD,13.0,2.0,,,15.0,1,71.6,2.148,True,-0.2918,51.0,27.0,0,0,0
Italian,2023,SAR,Williams,25.0,87.165,HARD,14.0,2.0,,,14.0,1,70.0,2.1,True,-0.2918,51.0,26.0,0,0,0
Italian,2023,SAR,Williams,26.0,87.021,HARD,15.0,2.0,,,13.0,1,68.4,2.052,True,-0.2918,51.0,25.0,0,0,0
Italian,2023,SAR,Williams,27.0,87.253,HARD,16.0,2.0,,,13.0,1,66.8,2.004,True,-0.2918,51.0,24.0,0,0,0
Italian,2023,SAR,Williams,28.0,87.546,HARD,17.0,2.0,,,13.0,1,65.2,1.956,True,-0.2918,51.0,23.0,0,0,0
Italian,2023,SAR,Williams,29.0,87.545,HARD,18.0,2.0,,,13.0,1,63.6,1.908,True,-0.2918,51.0,22.0,0,0,0
Italian,2023,SAR,Williams,30.0,87.121,HARD,19.0,2.0,,,13.0,1,62.0,1.86,True,-0.2918,51.0,21.0,0,0,0
Italian,2023,SAR,Williams,31.0,87.461,HARD,20.0,2.0,,,13.0,1,60.4,1.812,True,-0.2918,51.0,20.0,0,0,0
Italian,2023,SAR,Williams,32.0,87.522,HARD,21.0,2.0,,,13.0,1,58.8,1.764,True,-0.2918,51.0,19.0,0,0,0
Italian,2023,SAR,Williams,33.0,87.293,HARD,22.0,2.0,,,11.0,1,57.2,1.716,True,-0.2918,51.0,18.0,0,0,0
Italian,2023,SAR,Williams,34.0,87.219,HARD,23.0,2.0,,,11.0,1,55.6,1.668,True,-0.2918,51.0,17.0,0,0,0
Italian,2023,SAR,Williams,35.0,87.233,HARD,24.0,2.0,,,11.0,1,54.0,1.62,True,-0.2918,51.0,16.0,0,0,0
Italian,2023,SAR,Williams,36.0,87.142,HARD,25.0,2.0,,,11.0,1,52.4,1.572,True,-0.2918,51.0,15.0,0,0,0
Italian,2023,SAR,Williams,37.0,87.292,HARD,26.0,2.0,,,11.0,1,50.8,1.524,True,-0.2918,51.0,14.0,0,0,0
Italian,2023,SAR,Williams,38.0,87.103,HARD,27.0,2.0,,,11.0,1,49.2,1.476,True,-0.2918,51.0,13.0,0,0,0
Italian,2023,SAR,Williams,39.0,87.137,HARD,28.0,2.0,,,11.0,1,47.6,1.428,True,-0.2918,51.0,12.0,0,0,0
Italian,2023,SAR,Williams,40.0,87.64,HARD,29.0,2.0,,,11.0,1,46.0,1.38,True,-0.2918,51.0,11.0,0,0,0
Italian,2023,SAR,Williams,41.0,87.18,HARD,30.0,2.0,,,11.0,1,44.4,1.332,True,-0.2918,51.0,10.0,0,0,0
Italian,2023,SAR,Williams,42.0,87.176,HARD,31.0,2.0,,,10.0,1,42.8,1.284,True,-0.2918,51.0,9.0,0,0,0
Italian,2023,SAR,Williams,43.0,89.385,HARD,32.0,2.0,,,11.0,1,41.2,1.236,True,-0.2918,51.0,8.0,0,0,0
Italian,2023,SAR,Williams,44.0,87.686,HARD,33.0,2.0,,,11.0,1,39.6,1.188,True,-0.2918,51.0,7.0,0,0,0
Italian,2023,SAR,Williams,45.0,87.502,HARD,34.0,2.0,,,11.0,1,38.0,1.14,True,-0.2918,51.0,6.0,0,0,0
Italian,2023,SAR,Williams,46.0,87.709,HARD,35.0,2.0,,,11.0,1,36.4,1.092,True,-0.2918,51.0,5.0,0,0,0
Italian,2023,SAR,Williams,47.0,87.622,HARD,36.0,2.0,,,11.0,1,34.8,1.044,True,-0.2918,51.0,4.0,0,0,0
Italian,2023,SAR,Williams,48.0,87.44,HARD,37.0,2.0,,,11.0,1,33.2,0.996,True,-0.2918,51.0,3.0,0,0,0
Italian,2023,SAR,Williams,49.0,87.742,HARD,38.0,2.0,,,11.0,1,31.6,0.948,True,-0.2918,51.0,2.0,0,0,0
Italian,2023,SAR,Williams,50.0,89.626,HARD,39.0,2.0,,,13.0,1,30.0,0.9,True,-0.2918,51.0,1.0,0,0,0
Italian,2023,SAR,Williams,51.0,,HARD,40.0,2.0,,,,1,28.4,0.852,False,-0.2918,51.0,0.0,0,0,0
Italian,2023,MAG,Haas F1 Team,1.0,96.466,HARD,5.0,1.0,,,18.0,1,108.4,3.252,False,-0.3437,51.0,50.0,0,0,0
